rank,tier,name,mmr,points,wins,losses,played,winrate,age
20302,1,[比心老子爱你]xiaomi,2387,0,1,1,2,50.0%,35m
20302,1,TheShy,2387,0,1,2,3,33.3%,1h
20302,2,[虎牙洛飞羽]Nimror,2387,0,1,4,5,20.0%,35m
20302,1,SDsd,2387,44,1,5,6,16.7%,48m
20302,3,他的父亲,2387,30,1,6,7,14.3%,1h
20302,1,小白菜,2387,0,0,1,1,0.0%,55m
20302,1,糖果屋,2387,0,0,1,1,0.0%,1h
20302,2,[一个军的兵力]来呀崽子,2387,0,0,1,1,0.0%,34m
20302,1,lzx,2387,0,0,2,2,0.0%,1h
20302,1,花开彼岸天,2387,0,0,3,3,0.0%,58m
20302,1,逍遥法外,2387,0,0,3,3,0.0%,1h
20302,3,求奶我事业不顺,2387,0,0,6,6,0.0%,20m
20333,3,fast,2386,641,73,73,146,50.0%,1h
20333,1,Raymondren,2386,668,27,25,52,51.9%,14m
20333,3,盒子,2386,516,18,23,41,43.9%,1h
20333,3,micha,2386,424,16,13,29,55.2%,1h
20333,1,[NavyF]MiTsuBiShi,2386,457,16,18,34,47.1%,46m
20333,1,manpoweron,2386,422,14,7,21,66.7%,26m
20333,1,[HustSC]涅普姬雅,2386,323,12,6,18,66.7%,52m
20333,1,[文韬武略]Helium,2386,284,9,6,15,60.0%,55m
20333,1,九天剑庄一幽冥,2386,333,9,12,21,42.9%,5m
20333,1,总有刁民想害朕,2386,264,7,7,14,50.0%,1h
20333,2,圣殿武士,2386,153,7,9,16,43.8%,6m
20333,3,纸鸢,2386,224,7,12,19,36.8%,3m
20333,1,Edison,2386,84,3,4,7,42.9%,3m
20333,1,圣灵,2386,82,2,2,4,50.0%,1h
20333,3,[今晚搞比利]Cappuccino,2386,0,2,6,8,25.0%,17m
20333,3,传千古,2386,0,1,0,1,100.0%,1h
20333,1,[渣男团体]极地武士,2386,48,1,3,4,25.0%,1h
20333,2,墨初,2386,0,1,4,5,20.0%,55m
20333,2,Vlikiss,2386,0,1,4,5,20.0%,45m
20333,1,孔哥,2386,0,0,2,2,0.0%,16m
20333,1,longwang,2386,0,0,2,2,0.0%,49m
20333,3,[地雷军团]无所谓无,2386,0,0,3,3,0.0%,5m
20355,3,wssw,2385,1553,156,155,311,50.2%,43m
20355,1,老相,2385,1378,53,43,96,55.2%,11m
20355,1,COOKIE,2385,1002,31,30,61,50.8%,1h
20355,3,[ZVP打后期]MrSupCNMBCNM,2385,478,19,17,36,52.8%,32m
20355,1,huaji,2385,590,18,17,35,51.4%,43m
20355,1,[中华何平]虫王回归,2385,341,16,27,43,37.2%,1h
20355,1,出现的黎明,2385,451,15,17,32,46.9%,5m
20355,3,[上古萌元素]星际迷徒,2385,202,7,16,23,30.4%,30m
20355,2,她还是短发吗,2385,64,5,9,14,35.7%,48m
20355,3,[神樂七奈ol]星源,2385,104,5,9,14,35.7%,1h
20355,1,天空小汤圆,2385,0,1,0,1,100.0%,19m
20355,1,至尊丶刘少,2385,0,1,1,2,50.0%,33m
20355,2,括弧笑,2385,0,1,1,2,50.0%,6m
20355,1,King,2385,48,1,3,4,25.0%,1h
20355,1,cupid,2385,0,0,2,2,0.0%,1h
20370,3,[112909]赵某某,2384,1477,78,77,155,50.3%,33m
20370,2,不可战胜,2384,1546,74,78,152,48.7%,42m
20370,1,[联合动物园]乌克兰臭猪,2384,645,31,31,62,50.0%,25m
20370,3,TNTB,2384,300,10,16,26,38.5%,3m
20370,1,老紫,2384,340,9,10,19,47.4%,49m
20370,1,大漠孤烟,2384,243,7,5,12,58.3%,1h
20370,3,老子就是菜怎么了,2384,241,7,9,16,43.8%,1h
20370,1,希尔瓦娜斯,2384,192,6,3,9,66.7%,1h
20370,3,紫川枫,2384,195,6,9,15,40.0%,49m
20370,1,[Eve联盟]洛璃,2384,154,4,5,9,44.4%,52m
20370,3,[迷宫丨极限组]菜鸡互啄,2384,76,4,9,13,30.8%,1h
20370,3,SCPLAYER,2384,97,2,0,2,100.0%,1h
20370,1,Ibelieve,2384,42,2,1,3,66.7%,59m
20370,1,HYx,2384,0,2,1,3,66.7%,1h
20370,1,[我们是瞎子]影刃,2384,42,2,2,4,50.0%,3m
20370,3,DJKK,2384,121,2,2,4,50.0%,1h
20370,2,魔法少女阿塔尼斯,2384,0,2,3,5,40.0%,46m
20370,3,SwinLu,2384,0,0,1,1,0.0%,1h
20370,1,[望月]萧辰州府,2384,0,0,1,1,0.0%,1h
20370,1,[暴雪六队]多尔兮,2384,0,0,2,2,0.0%,1h
20370,1,太乙,2384,0,0,2,2,0.0%,1h
20370,1,无情的男人,2384,0,0,2,2,0.0%,1h
20370,1,我不会玩,2384,0,0,2,2,0.0%,1h
20370,2,[白给丶兄弟]徐娘半老韵犹存,2384,0,0,5,5,0.0%,35m
20394,3,[世风第三帝国]风剑雪,2383,1332,61,44,105,58.1%,1h
20394,2,[CHP]aklhwek,2383,415,20,31,51,39.2%,29m
20394,2,塔鲁天堂,2383,415,16,24,40,40.0%,1h
20394,1,[CPT]天线宝宝,2383,352,13,12,25,52.0%,1h
20394,1,[乳主头子]DRONAG,2383,307,11,6,17,64.7%,59m
20394,1,IIIIIIIIIIII,2383,284,7,13,20,35.0%,1h
20394,3,Tong,2383,68,6,6,12,50.0%,27m
20394,3,少齐,2383,90,4,11,15,26.7%,1h
20394,1,一生一式一起走,2383,82,3,2,5,60.0%,1h
20394,1,[猫狗大队]SKYWATCHER,2383,104,3,3,6,50.0%,1h
20394,1,[能量]granger,2383,161,3,5,8,37.5%,1h
20394,3,CHENG,2383,97,3,6,9,33.3%,43m
20394,2,[各种少女的梦]百万少女梦,2383,0,2,2,4,50.0%,45m
20394,3,[岁月神殿]坑坑大神,2383,122,2,3,5,40.0%,1h
20394,1,[博丽大结界]博丽灵梦,2383,0,1,0,1,100.0%,33m
20394,3,破晓,2383,0,1,2,3,33.3%,31m
20394,1,我的小女子,2383,97,1,5,6,16.7%,1h
20394,3,[Strike]okay,2383,0,0,1,1,0.0%,27m
20394,1,小小书童,2383,0,0,1,1,0.0%,1h
20394,1,八方大爷,2383,0,0,1,1,0.0%,37m
20394,1,一剑飘香,2383,0,0,1,1,0.0%,41m
20394,1,sdf,2383,0,0,3,3,0.0%,25m
20416,1,新手电脑,2382,776,77,79,156,49.4%,33m
20416,1,潮汐之鸣,2382,1120,42,34,76,55.3%,7m
20416,1,[旋风骑士团]网瘾少女亚丝娜,2382,684,23,36,59,39.0%,17m
20416,1,你的四个老婆,2382,330,14,3,17,82.4%,1h
20416,1,SHANG,2382,262,10,6,16,62.5%,18m
20416,1,璀璨龙魂,2382,267,9,3,12,75.0%,1h
20416,3,ankle,2382,252,9,12,21,42.9%,1h
20416,3,[星灵充电宝]piece,2382,180,6,12,18,33.3%,53m
20416,1,偏爱小单,2382,189,5,3,8,62.5%,1h
20416,1,贱扫一条街,2382,181,4,1,5,80.0%,54m
20416,3,SKT,2382,144,4,7,11,36.4%,32m
20416,1,[KPG2]嘎巴脆,2382,80,4,11,15,26.7%,1h
20416,1,[墨氏孤朝]墨天寒,2382,128,4,11,15,26.7%,19m
20416,1,提尔皮茨酱,2382,116,3,2,5,60.0%,16m
20416,1,[社交学巨可爱]羽帝,2382,0,3,3,6,50.0%,18m
20416,3,星际菜鸟来了,2382,88,3,10,13,23.1%,1h
20416,1,七月,2382,48,2,6,8,25.0%,1h
20416,1,DarkPanda,2382,0,1,0,1,100.0%,5m
20416,3,[NBU]希尔薇,2382,30,1,4,5,20.0%,1h
20416,2,优洛,2382,0,1,4,5,20.0%,6m
20416,3,[情谊至上]九月中,2382,0,1,5,6,16.7%,1h
20416,1,[天枢皎月军]煮酒论英雄,2382,0,0,1,1,0.0%,1h
20416,2,简单的电脑,2382,0,0,1,1,0.0%,1h
20416,3,Backxsj,2382,0,0,1,1,0.0%,1h
20416,2,西湖溅狼,2382,0,0,2,2,0.0%,51m
20441,1,lugg,2381,793,26,28,54,48.1%,1h
20441,1,被神捡到的男人,2381,602,22,22,44,50.0%,26m
20441,1,[别杀我探姬]容我呵呵,2381,358,14,14,28,50.0%,49m
20441,1,杀虫剂,2381,301,12,17,29,41.4%,31m
20441,1,snake,2381,200,10,10,20,50.0%,55m
20441,1,诺克萨斯万岁,2381,163,4,1,5,80.0%,7m
20441,1,[全国修车]caiji,2381,167,4,5,9,44.4%,1h
20441,3,莲湖泛舟客,2381,0,2,6,8,25.0%,52m
20441,1,眺望星空,2381,0,1,0,1,100.0%,1h
20441,1,邵侠,2381,0,1,0,1,100.0%,19m
20441,1,SUPERHEART,2381,0,1,1,2,50.0%,1h
20441,1,浪子挽,2381,0,1,1,2,50.0%,5m
20441,1,[KIT6]skywings,2381,44,1,3,4,25.0%,59m
20441,2,hadas,2381,0,1,4,5,20.0%,6m
20441,1,[星际力量]Rich,2381,0,0,1,1,0.0%,1h
20441,1,神秘村支书,2381,0,0,1,1,0.0%,48m
20441,2,谜之呆毛,2381,0,0,1,1,0.0%,1h
20441,1,落花时节,2381,0,0,1,1,0.0%,21m
20441,1,智商堪忧锐萌萌,2381,0,0,1,1,0.0%,39m
20441,2,[Dran]海绵爆爆,2381,0,0,1,1,0.0%,34m
20441,1,菜鸟,2381,0,0,2,2,0.0%,11m
20462,3,ROY,2380,1352,103,115,218,47.2%,21m
20462,1,GRANDpapapa,2380,632,23,30,53,43.4%,1h
20462,1,MrNobody,2380,373,17,9,26,65.4%,1h
20462,1,你是可爱的猪,2380,322,13,11,24,54.2%,33m
20462,1,神圣卡拉,2380,276,9,4,13,69.2%,5m
20462,3,麻烦让我来,2380,172,5,9,14,35.7%,51m
20462,3,[衡水中学]clouky,2380,0,4,4,8,50.0%,1h
20462,1,八不诫,2380,163,4,8,12,33.3%,1h
20462,1,[开心战队]白给之王,2380,40,2,1,3,66.7%,16m
20462,1,骨灰级,2380,0,2,4,6,33.3%,1h
20462,1,daive,2380,0,2,5,7,28.6%,1h
20462,1,五步之内,2380,0,1,1,2,50.0%,25m
20462,1,[東方幻月舞會]归曼火花一闪,2380,0,1,2,3,33.3%,1h
20462,2,NIGESABI,2380,0,1,4,5,20.0%,1h
20462,3,[T阴吧]maru,2380,30,1,6,7,14.3%,1h
20462,1,伤心的流年,2380,0,0,1,1,0.0%,1h
20462,2,妈个鸡遭重了,2380,0,0,1,1,0.0%,1h
20479,1,[火焰雷兽]Qianniu,2379,1337,58,66,124,46.8%,40m
20479,1,阿呆,2379,1226,46,41,87,52.9%,1h
20479,1,memory,2379,903,37,29,66,56.1%,19m
20479,3,[红烧跳虫]Power,2379,361,17,16,33,51.5%,1h
20479,1,Synth,2379,256,14,15,29,48.3%,1h
20479,1,KISS,2379,402,12,9,21,57.1%,1h
20479,1,[鲲之大]加冰快乐肥宅水,2379,284,7,9,16,43.8%,1h
20479,1,廖斯基,2379,97,4,3,7,57.1%,1h
20479,1,xiaolx,2379,78,3,2,5,60.0%,1h
20479,3,tange,2379,0,3,8,11,27.3%,1h
20479,1,暗六,2379,40,2,1,3,66.7%,1h
20479,2,[为了阿米娅]高坚果,2379,0,1,4,5,20.0%,46m
20479,1,天涯浪人,2379,0,0,1,1,0.0%,1h
20479,1,成为凯瑞甘的男人,2379,0,0,2,2,0.0%,19m
20479,1,[艾尔之主]指挥官,2379,0,0,2,2,0.0%,39m
20494,1,海上升明月,2378,772,48,39,87,55.2%,25m
20494,1,离开我是解脱吗,2378,880,36,36,72,50.0%,55m
20494,3,Alfred,2378,480,20,20,40,50.0%,1h
20494,3,没名,2378,190,12,14,26,46.2%,20m
20494,1,[DJTCG]斗鱼琉某人,2378,323,11,17,28,39.3%,1h
20494,1,舔下霸娼,2378,333,10,8,18,55.6%,52m
20494,1,Tossboy,2378,216,7,1,8,87.5%,52m
20494,1,[306NB]亚服菜菜子,2378,208,6,1,7,85.7%,1h
20494,3,萌萌哒馒头,2378,172,5,8,13,38.5%,19m
20494,3,狩猎星辰,2378,64,4,8,12,33.3%,1h
20494,3,axcolin,2378,121,3,3,6,50.0%,4m
20494,2,诺灬彼岸,2378,102,2,3,5,40.0%,1h
20494,2,[暴风雨]asgold,2378,38,2,5,7,28.6%,47m
20494,3,此情可待成追忆,2378,0,2,6,8,25.0%,1h
20494,3,沉默,2378,0,2,7,9,22.2%,1h
20494,2,不似十三,2378,0,1,4,5,20.0%,1h
20494,2,油炸童年,2378,0,1,4,5,20.0%,6m
20494,2,SCPLAYER,2378,0,0,1,1,0.0%,18m
20494,2,Tip,2378,0,0,1,1,0.0%,1h
20513,3,你凭什么让她难过,2377,1537,89,92,181,49.2%,36m
20513,2,[狼牙盟]ICEY,2377,1414,71,76,147,48.3%,1h
20513,1,流浪汉,2377,1571,65,64,129,50.4%,1h
20513,1,MFRctA,2377,860,36,32,68,52.9%,1h
20513,3,[往事如风]莫才,2377,72,9,9,18,50.0%,12m
20513,2,IIIIIIIIIIII,2377,106,6,11,17,35.3%,1h
20513,1,dayue,2377,177,5,5,10,50.0%,58m
20513,1,南村群童扛把子,2377,188,4,4,8,50.0%,1h
20513,1,风暴之星,2377,170,4,9,13,30.8%,1h
20513,1,[雪松]盲人玩家,2377,88,3,3,6,50.0%,11m
20513,1,[新闻负责人]Duke,2377,82,2,3,5,40.0%,1h
20513,1,新手求轻虐,2377,0,1,0,1,100.0%,1h
20513,1,mdipp,2377,0,1,1,2,50.0%,1h
20513,2,zjzywwyc,2377,0,1,4,5,20.0%,34m
20527,3,飞野,2376,1154,52,49,101,51.5%,1h
20527,3,xiaoz,2376,251,32,40,72,44.4%,31m
20527,1,吕晓是狗,2376,856,27,22,49,55.1%,43m
20527,1,残裤,2376,473,15,9,24,62.5%,41m
20527,1,guang,2376,180,9,1,10,90.0%,46m
20527,1,yurisa,2376,42,2,0,2,100.0%,48m
20527,3,HeavyDan,2376,0,1,0,1,100.0%,1h
20527,3,威严满满抱头丿蹲,2376,0,1,0,1,100.0%,56m
20527,1,[我们是瞎子]啊大幅度,2376,0,1,1,2,50.0%,4m
20527,1,希雅魔琳,2376,93,1,3,4,25.0%,25m
20527,2,nekosu,2376,0,1,4,5,20.0%,6m
20527,1,失明云玩家,2376,36,1,5,6,16.7%,1h
20527,1,遥远的文明,2376,38,1,7,8,12.5%,41m
20527,1,拉啊啦啦啦啦,2376,0,0,1,1,0.0%,19m
20527,1,[镜花水月丶]dsd,2376,0,0,1,1,0.0%,1h
20527,1,极速疾风,2376,0,0,1,1,0.0%,1h
20527,1,Norton,2376,0,0,1,1,0.0%,1h
20527,1,旭东奶你一定能赢,2376,0,0,3,3,0.0%,1h
20545,3,谨慎者,2375,586,173,170,343,50.4%,41m
20545,2,垃圾的克星,2375,749,28,37,65,43.1%,19m
20545,3,看我大蛋蛋,2375,592,23,27,50,46.0%,44m
20545,1,京爷在世,2375,489,17,11,28,60.7%,1h
20545,1,捕捉仙女,2375,427,16,12,28,57.1%,58m
20545,3,[皇权至上]jiuzhe,2375,297,13,17,30,43.3%,56m
20545,3,HAPPY,2375,333,10,13,23,43.5%,60m
20545,1,[达拉姆内务部]hanyu,2375,277,9,5,14,64.3%,1h
20545,1,张顺飞,2375,251,7,13,20,35.0%,26m
20545,1,[光影双修]BJayW,2375,193,5,6,11,45.5%,41m
20545,1,[电气游龙]小周不姓小,2375,142,5,7,12,41.7%,1h
20545,1,山河妄入梦,2375,165,4,1,5,80.0%,1h
20545,1,天璇灵韵,2375,171,4,2,6,66.7%,1h
20545,1,Kriclay,2375,142,3,6,9,33.3%,46m
20545,2,神迹,2375,0,1,4,5,20.0%,1h
20545,2,[云师三骚]上床了吗,2375,0,1,4,5,20.0%,58m
20545,2,good,2375,0,1,4,5,20.0%,11m
20562,3,[老太太钻被窝]开始,2374,1412,110,113,223,49.3%,20m
20562,1,Nate,2374,1390,59,55,114,51.8%,4m
20562,1,陨侍尘,2374,1390,54,47,101,53.5%,14m
20562,1,[CHNova]嬲嬲嬲嬲嬲,2374,1008,34,28,62,54.8%,14m
20562,2,[神武骑士团]Calm,2374,701,30,39,69,43.5%,30m
20562,1,StormofSha,2374,828,26,27,53,49.1%,55m
20562,1,[镜花水月]瞎几把乱打,2374,468,23,1,24,95.8%,1h
20562,3,聚羽为花,2374,475,16,19,35,45.7%,33m
20562,1,太空军校生,2374,364,11,8,19,57.9%,1h
20562,1,十三个人,2374,229,6,2,8,75.0%,33m
20562,1,玲酱,2374,168,4,4,8,50.0%,1h
20562,2,[红茶可以吗]大主教魂魄妖风,2374,46,2,2,4,50.0%,40m
20562,1,[暴雪十七队]默珏,2374,48,1,1,2,50.0%,1h
20562,1,[GSL联赛]云天明,2374,34,1,3,4,25.0%,1h
20562,1,[噼里啪啦粑]四个奶妈八个奶,2374,0,0,1,1,0.0%,16m
20562,2,你的萌友,2374,0,0,1,1,0.0%,1h
20578,3,苍澜星寒,2373,836,35,33,68,51.5%,44m
20578,1,[万事俱来香]SCV,2373,496,20,13,33,60.6%,1h
20578,1,仰望,2373,548,19,18,37,51.4%,1h
20578,1,艾尔之子七夜,2373,516,18,18,36,50.0%,19m
20578,1,来根华子啊,2373,281,15,7,22,68.2%,1h
20578,1,鱿妖气,2373,346,9,14,23,39.1%,16m
20578,2,三尾虎,2373,253,8,11,19,42.1%,1h
20578,1,[快乐白给]showtime,2373,190,5,6,11,45.5%,1h
20578,1,[好方啊]dsg,2373,62,2,4,6,33.3%,41m
20578,1,[TNLtr]熊宝,2373,0,1,0,1,100.0%,1h
20578,1,三刀全出甜心刀,2373,0,1,1,2,50.0%,21m
20578,1,[神族灬]专业偷家二十年,2373,0,1,1,2,50.0%,45m
20578,1,潜行之龟,2373,48,1,1,2,50.0%,41m
20578,2,Pumeer,2373,0,1,4,5,20.0%,58m
20592,1,锁牢之惧,2372,550,25,11,36,69.4%,1h
20592,1,[混元体我女仆]我即天选更是唯一,2372,426,16,19,35,45.7%,57m
20592,1,Robin,2372,483,15,11,26,57.7%,33m
20592,2,人菜瘾大,2372,255,11,12,23,47.8%,1h
20592,1,无悔孤玖,2372,330,10,11,21,47.6%,1h
20592,2,AlexStarII,2372,157,8,9,17,47.1%,13m
20592,3,Otho,2372,178,5,10,15,33.3%,56m
20592,3,凉冰,2372,144,4,8,12,33.3%,56m
20592,2,朕不死尔终究是臣,2372,166,4,8,12,33.3%,29m
20592,2,飙风王子,2372,46,2,1,3,66.7%,58m
20592,1,zerotwo,2372,82,2,3,5,40.0%,48m
20592,1,森宝的战争,2372,96,2,5,7,28.6%,1h
20592,1,linkdao,2372,0,1,1,2,50.0%,18m
20592,3,华零零七,2372,30,1,6,7,14.3%,9m
20592,1,水至清,2372,0,0,1,1,0.0%,26m
20592,1,[神族灬]鬼剑,2372,0,0,1,1,0.0%,5m
20592,1,[LNC]二十三只猫,2372,0,0,2,2,0.0%,1h
20592,1,飞龙骑脸,2372,0,0,3,3,0.0%,4m
20592,1,LEO,2372,0,0,6,6,0.0%,45m
20611,3,[NLYH]冰封王兽,2371,1491,141,147,288,49.0%,3m
20611,1,琴弦上的指尖,2371,1690,137,131,268,51.1%,3m
20611,3,小俊,2371,1535,120,116,236,50.8%,48m
20611,3,高级坑人顾问,2371,1180,97,83,180,53.9%,3m
20611,2,SOS,2371,1276,57,67,124,46.0%,1h
20611,3,爱越,2371,1329,54,67,121,44.6%,3m
20611,1,破月,2371,981,44,31,75,58.7%,1h
20611,1,[绵阳黄旭东]碧绿,2371,1122,35,39,74,47.3%,1h
20611,1,星空月之舞,2371,427,25,20,45,55.6%,53m
20611,2,[克哈的女团]许大大,2371,696,24,38,62,38.7%,59m
20611,1,好好向前,2371,392,18,19,37,48.6%,1h
20611,1,ihdcdream,2371,218,13,8,21,61.9%,48m
20611,3,[胖虎稽查队]Zerg,2371,362,13,19,32,40.6%,19m
20611,1,Ling,2371,357,9,8,17,52.9%,32m
20611,1,一只菜鸡,2371,178,4,10,14,28.6%,18m
20611,2,Sakura,2371,0,3,2,5,60.0%,55m
20611,1,星际,2371,119,2,1,3,66.7%,18m
20611,1,Sail,2371,78,2,4,6,33.3%,1h
20611,1,Sparkling,2371,0,1,0,1,100.0%,1h
20611,1,[神奇的海螺]FRTR,2371,0,1,0,1,100.0%,55m
20611,2,死神之子,2371,0,1,1,2,50.0%,1h
20611,3,[混吃混喝]无法选择,2371,0,1,3,4,25.0%,1h
20611,1,[呆毛来我迦]Llxiang,2371,0,0,1,1,0.0%,1h
20634,1,zaa,2370,892,32,46,78,41.0%,28m
20634,1,坚如磐石,2370,626,20,13,33,60.6%,1h
20634,2,半魂魂,2370,275,10,13,23,43.5%,8m
20634,3,死神终结者,2370,178,10,14,24,41.7%,1h
20634,1,GHS,2370,187,5,7,12,41.7%,1h
20634,1,[纸鸢i]同性才是真爱,2370,144,3,5,8,37.5%,18m
20634,2,抚琴离歌,2370,0,3,8,11,27.3%,1h
20634,1,次当可,2370,34,2,1,3,66.7%,19m
20634,2,三清墨白,2370,0,1,3,4,25.0%,34m
20634,2,蛋蛋爱,2370,0,1,4,5,20.0%,34m
20634,1,浮生若梦,2370,0,0,1,1,0.0%,32m
20634,1,grape,2370,0,0,1,1,0.0%,1h
20634,2,中飞院最后的单纯,2370,0,0,1,1,0.0%,46m
20647,2,周周不是周周,2369,1301,76,67,143,53.1%,44m
20647,3,战神色打,2369,1274,62,69,131,47.3%,1h
20647,1,xianyunyehe,2369,516,15,16,31,48.4%,31m
20647,1,一锤锤死你,2369,194,6,9,15,40.0%,1h
20647,2,同济第一闪,2369,33,5,14,19,26.3%,1h
20647,1,boby,2369,118,4,2,6,66.7%,55m
20647,1,逆锋,2369,167,4,7,11,36.4%,6m
20647,1,bored,2369,46,2,6,8,25.0%,1h
20647,3,好久没玩,2369,0,1,2,3,33.3%,4m
20647,2,[热血即是浪漫]七月,2369,0,1,2,3,33.3%,44m
20647,1,半仙,2369,0,1,3,4,25.0%,59m
20647,1,[底特律KAR]seniorLong,2369,40,1,3,4,25.0%,7m
20647,1,暴君,2369,0,1,5,6,16.7%,39m
20647,1,灼灼,2369,0,1,5,6,16.7%,18m
20647,1,[EnTus]Summer,2369,0,0,3,3,0.0%,1h
20662,1,lIIIIl,2368,1672,63,54,117,53.8%,1h
20662,1,我是菜鸡,2368,774,32,30,62,51.6%,1h
20662,1,星河战队,2368,498,24,27,51,47.1%,41m
20662,1,坏毅,2368,457,20,9,29,69.0%,42m
20662,1,宇寒,2368,501,20,12,32,62.5%,1h
20662,1,[学不完了]模拟电路基础,2368,372,14,8,22,63.6%,46m
20662,3,孙焕佳,2368,360,13,18,31,41.9%,2m
20662,1,SaveME,2368,318,11,10,21,52.4%,14m
20662,1,奔跑的滋水枪,2368,326,10,8,18,55.6%,49m
20662,2,etc,2368,185,9,7,16,56.2%,1h
20662,1,[暴雪三十二隊]语如玉,2368,282,8,5,13,61.5%,43m
20662,1,莫里亚蒂教授,2368,290,7,6,13,53.8%,49m
20662,1,SakuraYae,2368,252,6,6,12,50.0%,26m
20662,1,荀文若,2368,236,6,8,14,42.9%,19m
20662,2,虾仁还要猪心,2368,165,5,11,16,31.2%,40m
20662,1,lkxx,2368,97,4,4,8,50.0%,1h
20662,1,溶解恋色中,2368,188,4,7,11,36.4%,1h
20662,1,游王子讴歌,2368,84,3,5,8,37.5%,1h
20662,1,[DDOS傲世]魅影,2368,38,2,0,2,100.0%,1h
20662,1,逆尘,2368,32,2,2,4,50.0%,7m
20662,1,[HAOREN]勇士,2368,76,2,5,7,28.6%,1h
20662,1,星战零亦,2368,0,1,0,1,100.0%,18m
20662,1,[虚空圣堂议会]宫羽暮晨,2368,38,1,1,2,50.0%,55m
20662,1,泪决,2368,0,1,1,2,50.0%,45m
20662,1,[超神给你看哦]nagee,2368,0,1,2,3,33.3%,5m
20662,1,jin,2368,40,1,3,4,25.0%,1h
20662,1,不太会内战,2368,0,0,1,1,0.0%,1h
20662,1,高深,2368,0,0,1,1,0.0%,1h
20662,1,[灰玖]玖狸,2368,0,0,1,1,0.0%,51m
20662,1,[都是兄贵]战争型四系乃,2368,0,0,1,1,0.0%,5m
20662,2,[XJCN]cartonwei,2368,0,0,2,2,0.0%,20m
20662,1,萧无千,2368,0,0,2,2,0.0%,1h
20662,1,进化,2368,0,0,2,2,0.0%,1h
20695,3,Pisces,2367,655,25,26,51,49.0%,1h
20695,1,千门,2367,486,18,12,30,60.0%,1h
20695,1,[老班干]灰太郎,2367,510,18,15,33,54.5%,19m
20695,3,长江遇上黄河,2367,332,17,12,29,58.6%,44m
20695,1,[秋毫]多出蔬菜长得帅,2367,341,15,9,24,62.5%,32m
20695,2,[恶劣玩家]就偶尔有,2367,163,9,10,19,47.4%,9m
20695,1,[投降也不抵抗]有文化的流氓,2367,275,7,6,13,53.8%,1h
20695,1,emmmm,2367,132,5,7,12,41.7%,55m
20695,3,[冲就完了]一航,2367,146,4,8,12,33.3%,1h
20695,1,在下万叉奔腾,2367,116,3,0,3,100.0%,18m
20695,2,ZSLlove,2367,74,2,4,6,33.3%,34m
20695,1,YUKO,2367,112,2,4,6,33.3%,59m
20695,2,[暴雪三十一队]血雨星锋,2367,0,1,1,2,50.0%,1h
20695,1,hfchengxx,2367,0,1,2,3,33.3%,49m
20695,2,fake,2367,0,1,4,5,20.0%,13m
20695,1,百鬼丸多多,2367,0,0,1,1,0.0%,3m
20695,3,蓦然天下,2367,0,0,1,1,0.0%,52m
20695,1,MrGodFather,2367,0,0,1,1,0.0%,42m
20695,1,[要啥没啥爱咋]someguys,2367,0,0,2,2,0.0%,26m
20695,1,[TB]大天二,2367,0,0,3,3,0.0%,1h
20695,1,[世界的另一头]黄天宇,2367,0,0,3,3,0.0%,14m
20695,2,暗香独醉,2367,0,0,3,3,0.0%,1h
20717,2,千岛寒流,2366,752,183,203,386,47.4%,27m
20717,1,紫川南,2366,1348,44,47,91,48.4%,1h
20717,1,[失去了卡拉]我们还有艾尔,2366,696,30,27,57,52.6%,1h
20717,1,HLH,2366,787,28,26,54,51.9%,1h
20717,1,[MS13战术]citybaboon,2366,379,22,20,42,52.4%,42m
20717,1,saber,2366,513,21,20,41,51.2%,1h
20717,1,Wersn,2366,290,13,11,24,54.2%,1h
20717,1,苍玄,2366,491,13,12,25,52.0%,43m
20717,1,clover,2366,259,9,7,16,56.2%,31m
20717,1,暂无昵称,2366,210,8,2,10,80.0%,1h
20717,1,捎一句再见,2366,145,6,5,11,54.5%,1h
20717,1,他马的,2366,165,4,1,5,80.0%,30m
20717,1,石原里美前男友,2366,96,2,1,3,66.7%,1h
20717,1,百里火照,2366,72,2,4,6,33.3%,25m
20717,3,[C28]糖宝,2366,30,2,6,8,25.0%,1h
20717,1,DarkSnake,2366,0,2,6,8,25.0%,17m
20717,1,北葵回暖南栀,2366,0,1,0,1,100.0%,1h
20717,1,ZXCTTAIR,2366,40,1,1,2,50.0%,1h
20717,1,[暴雪九队]bloodfe,2366,0,1,1,2,50.0%,1h
20717,3,打我呀,2366,0,1,1,2,50.0%,1h
20717,2,过往的云,2366,0,1,3,4,25.0%,1h
20717,1,AssAss,2366,48,1,3,4,25.0%,18m
20717,2,Faker,2366,0,1,4,5,20.0%,6m
20717,1,孤独,2366,0,0,2,2,0.0%,1h
20741,3,虎虎虎,2365,1515,105,108,213,49.3%,9m
20741,1,星空迷失者,2365,635,31,36,67,46.3%,1h
20741,1,bswangcheng,2365,784,27,22,49,55.1%,5m
20741,1,埃蒙小弟,2365,354,12,8,20,60.0%,1h
20741,1,孙嘉玮是麻瓜,2365,199,5,6,11,45.5%,42m
20741,1,猫咪警长爱吃鱼,2365,145,4,5,9,44.4%,60m
20741,1,agitator,2365,142,4,6,10,40.0%,1h
20741,1,Kevin,2365,78,3,3,6,50.0%,49m
20741,2,不纯骚年,2365,136,3,4,7,42.9%,55m
20741,1,渡鸦,2365,0,2,4,6,33.3%,1h
