rank,tier,name,mmr,points,wins,losses,played,winrate,age
353,3,[星选组]暴雪的爹,4543,0,0,1,1,0.0%,28m
354,1,Ylc,4539,2868,546,582,1128,48.4%,24m
355,1,[大佬请把鞋给]君心可晴,4537,1663,60,65,125,48.0%,37m
355,1,llllllllllll,4537,715,27,24,51,52.9%,27m
357,1,[Holyam]SwansSong,4535,85,1,2,3,33.3%,35m
358,1,废铁二号,4534,1802,314,322,636,49.4%,7m
358,2,Overmind,4534,0,0,1,1,0.0%,22m
360,2,[無輪幻想]清风千叶,4531,0,0,1,1,0.0%,22m
361,2,[SK]BOBO,4529,0,1,0,1,100.0%,7m
362,1,[Beasty]宗师也是鸡,4528,2646,240,240,480,50.0%,7m
363,1,llllllllllll,4526,1189,92,90,182,50.5%,37m
363,2,[ASAHI]夜莺,4526,0,0,1,1,0.0%,22m
365,2,IDCOD,4524,196,9,1,10,90.0%,6m
365,1,[上分女孩]Neko,4524,0,1,1,2,50.0%,33m
367,1,[Anticw]阿泣卤,4522,2840,261,263,524,49.8%,37m
367,1,[PTB]布基波普,4522,96,3,5,8,37.5%,6m
369,2,IIIIIIIIIII,4521,74,3,4,7,42.9%,7m
369,1,[Solo]nEOiMAGING,4521,0,0,1,1,0.0%,19m
371,1,[砖业团队]偷心盗贼,4519,84,2,6,8,25.0%,27m
371,2,AnimalYang,4519,0,0,2,2,0.0%,30m
373,2,[新的蜜蜂]我永远爱维多利加,4517,194,7,6,13,53.8%,35m
374,2,[80s丶]Dancer,4516,0,1,0,1,100.0%,22m
374,2,[柏林功德殿]逃亡的死变态,4516,0,0,1,1,0.0%,35m
376,2,[USCK]KyaruSuki,4515,0,0,1,1,0.0%,7m
376,2,咕咕咕,4515,0,0,1,1,0.0%,16m
378,2,提馏线方程,4514,306,12,11,23,52.2%,16m
378,2,[SK]暴雪我是你爹,4514,0,1,0,1,100.0%,16m
380,2,天靈,4513,26,1,3,4,25.0%,30m
380,2,[六芒星s]Nameless,4513,0,0,1,1,0.0%,13m
382,1,[RTSGo]冰晶雪色,4512,635,35,12,47,74.5%,37m
382,2,[恋战皇朝]原神真好玩,4512,0,0,1,1,0.0%,6m
384,1,[YM]hjx,4511,1575,112,97,209,53.6%,37m
385,1,[SK]IIIIIIIII,4510,346,20,23,43,46.5%,34m
386,2,[ToHo]愤怒的小鸡,4508,54,3,1,4,75.0%,30m
386,1,[莉莉柯林斯]BVB,4508,0,2,3,5,40.0%,17m
388,1,[快乐上分]馒不讲理,4506,0,1,3,4,25.0%,22m
388,2,[Beasty]KayleStorM,4506,0,0,1,1,0.0%,13m
390,2,[Solo]LeoHeart,4505,0,0,1,1,0.0%,22m
391,2,CenturiesBoy,4504,1359,69,55,124,55.6%,6m
391,1,[雨何时会下]ATRI,4504,485,16,18,34,47.1%,34m
393,2,[IMRTS]拔出去再道歉啊,4503,0,1,0,1,100.0%,13m
394,2,五九司机,4502,86,3,3,6,50.0%,7m
394,2,RushGOoN,4502,28,2,2,4,50.0%,22m
396,2,rUhUa,4500,1480,109,79,188,58.0%,7m
396,1,[选神族就赢了]魔法虫海,4500,2613,109,122,231,47.2%,37m
396,2,[BGD]SEA,4500,138,6,6,12,50.0%,13m
399,2,星空凛凛凛凛凛凛,4499,494,21,15,36,58.3%,27m
399,1,sue,4499,0,1,0,1,100.0%,10m
401,1,[Killyo]AIliang,4498,2643,331,334,665,49.8%,28m
402,3,果子叔叔,4497,293,16,0,16,100.0%,28m
402,2,入口柔一线喉,4497,0,0,1,1,0.0%,16m
404,1,xmsquall,4496,2296,940,796,1736,54.1%,21m
404,1,冻土森林的大蒜头,4496,48,1,1,2,50.0%,34m
406,1,蛮力之库,4494,446,13,21,34,38.2%,35m
407,1,light,4492,644,19,30,49,38.8%,1h
408,1,[卡炸飞]单手推火车,4491,715,28,27,55,50.9%,35m
408,2,[Beasty]LuckyZerg,4491,0,1,0,1,100.0%,22m
410,2,步瓜,4490,0,0,1,1,0.0%,30m
411,1,DrEaMzerg,4488,2001,82,99,181,45.3%,37m
412,1,[上帝的叹息]KurokiTomoko,4487,976,41,23,64,64.1%,1h
413,2,[你渴望力量吗]Good,4486,236,32,28,60,53.3%,27m
414,2,DRGgo,4485,476,18,23,41,43.9%,7m
414,2,Jerry,4485,127,7,8,15,46.7%,22m
416,3,[大佬请把鞋给]月之泪,4484,97,2,3,5,40.0%,17m
417,2,[Sv]Guider,4482,0,2,3,5,40.0%,19m
418,2,[SK]necrophagist,4480,168,8,7,15,53.3%,22m
419,2,llllllllllll,4479,36,1,1,2,50.0%,16m
420,1,llllllllllll,4478,2592,550,543,1093,50.3%,37m
420,2,呆头鹅,4478,0,0,1,1,0.0%,16m
422,3,[四斋蒸蚝片]OREO,4477,0,1,0,1,100.0%,16m
422,2,[NT]水果,4477,0,0,1,1,0.0%,30m
422,2,知道深浅了,4477,0,0,3,3,0.0%,22m
425,2,Earlysummer,4475,34,1,2,3,33.3%,16m
425,2,Finally,4475,0,0,1,1,0.0%,35m
427,2,[虫群永不休止]ALEX,4472,0,0,1,1,0.0%,22m
428,1,[一块晶体矿]苏打苏打苏,4470,391,16,16,32,50.0%,35m
429,1,[KPG]小哥哥带带我,4469,566,17,24,41,41.5%,28m
429,2,男同竟是所有人呢,4469,36,1,1,2,50.0%,27m
431,1,IIIIIIIIIIII,4468,2616,508,476,984,51.6%,28m
431,2,[Anticw]delete,4468,152,9,4,13,69.2%,35m
433,2,leon,4462,2307,103,80,183,56.3%,7m
434,2,[BGD]一剑霜寒十四州,4461,44,2,3,5,40.0%,6m
434,2,[羊驼羊驼羊]落天依然星痕在,4461,0,0,1,1,0.0%,13m
436,1,[四叶草]星空之翼,4460,0,0,1,1,0.0%,12m
437,2,[世界上最帅的]与我一战三生有幸,4459,994,46,33,79,58.2%,27m
437,2,[永不灭的战火]不从心的青本青山,4459,0,1,0,1,100.0%,13m
439,2,青丝重,4458,0,0,1,1,0.0%,30m
440,1,wapp,4457,2818,135,138,273,49.5%,24m
440,3,llllllllllll,4457,0,1,4,5,20.0%,31m
442,3,[理赔难加油]原神高级玩家,4456,276,18,1,19,94.7%,27m
443,2,[胖胖白白球]汗小毛,4455,507,27,2,29,93.1%,22m
443,2,紫月下的原野,4455,0,0,1,1,0.0%,6m
445,1,Vee,4454,145,4,15,19,21.1%,15m
446,1,[SteEng]潮流哥,4452,2654,144,140,284,50.7%,24m
446,2,切糕终结者,4452,2024,124,107,231,53.7%,27m
448,1,[o瞳孔o]吹梦到西洲,4451,0,0,1,1,0.0%,4m
449,2,FlashGOGOGO,4450,489,22,18,40,55.0%,6m
450,1,[KPG]我爱天天,4448,2795,389,400,789,49.3%,34m
450,2,hahahahaha,4448,253,30,7,37,81.1%,27m
452,2,[海德单推协会]痴人说梦,4446,1139,66,18,84,78.6%,30m
453,2,仙子,4445,0,1,0,1,100.0%,30m
454,2,困难,4444,737,45,9,54,83.3%,16m
454,2,[IMRTS2]曾经的诺言,4444,0,0,1,1,0.0%,16m
456,2,萨瑟兰尼,4443,2012,277,234,511,54.2%,16m
456,2,[老婆一喊就退]用泪点烟,4443,0,0,1,1,0.0%,19m
458,2,IIIIIIIIII,4442,0,1,0,1,100.0%,35m
459,2,春日野穹,4441,0,1,0,1,100.0%,7m
459,2,[新伊甸统合部]雷电裔演化枝,4441,0,0,1,1,0.0%,35m
461,3,[AnSwer]IIIIIIIIII,4439,0,0,4,4,0.0%,4m
462,1,[卡炸飞]杀他你只千刀,4438,2633,212,223,435,48.7%,21m
462,2,BRTTLENET,4438,396,23,2,25,92.0%,19m
464,1,柰子罫,4437,2009,155,134,289,53.6%,7m
465,2,IIIIIIIII,4436,935,65,74,139,46.8%,27m
465,2,IIIIIIIIIIII,4436,0,1,0,1,100.0%,35m
467,1,[AnSwer]ChamHoo,4435,660,25,32,57,43.9%,37m
467,2,[目標諾森德]莆红团,4435,253,9,8,17,52.9%,19m
469,2,EMTD,4433,0,1,0,1,100.0%,30m
470,1,ooooooo,4432,44,1,11,12,8.3%,7m
471,2,[153cm]diao,4431,140,6,9,15,40.0%,35m
471,2,IIIIIIIIIIII,4431,0,0,1,1,0.0%,22m
473,1,llllllllllll,4430,2074,104,110,214,48.6%,35m
473,2,多数例外规则,4430,267,16,28,44,36.4%,27m
473,2,[叫我兔本]这太不人道了,4430,0,0,1,1,0.0%,35m
476,1,BLADE,4428,1402,57,55,112,50.9%,27m
477,3,智商经常被压倒,4427,291,13,8,21,61.9%,9m
477,2,[1057]癫骨,4427,0,0,2,2,0.0%,27m
479,2,DKz,4426,251,21,4,25,84.0%,13m
479,2,[斜星连萌]可爱的小灵儿,4426,142,5,6,11,45.5%,27m
479,1,[02与广]HiRo,4426,0,0,1,1,0.0%,8m
482,2,你猜我是谁,4425,308,11,15,26,42.3%,27m
482,2,[SK]Ice,4425,136,6,5,11,54.5%,30m
482,2,书妖夜焚心,4425,0,0,1,1,0.0%,6m
485,2,[Misty]星海迷航,4424,0,0,1,1,0.0%,13m
485,2,[IMRTS2]樱井智树,4424,0,0,1,1,0.0%,35m
485,1,[Pro]LindL,4424,0,0,7,7,0.0%,11m
488,2,[SLTHHH]SADFANS,4423,246,13,8,21,61.9%,13m
489,1,[Inero]堕落的天使,4422,2818,404,394,798,50.6%,27m
490,2,大狗,4421,1228,59,41,100,59.0%,27m
490,2,[Goodg]怪盗小葵,4421,0,1,0,1,100.0%,22m
490,2,[风纪委员会]夜空之下,4421,0,0,1,1,0.0%,35m
493,2,llllllllllll,4420,139,9,2,11,81.8%,27m
494,2,llllllllll,4419,616,100,74,174,57.5%,30m
494,2,南飞鸿,4419,0,1,0,1,100.0%,35m
496,2,[XYFANS]LiquidClem,4418,68,2,14,16,12.5%,27m
497,2,黑光,4417,0,0,1,1,0.0%,30m
498,2,[暴雪三十二隊]左能者,4416,908,60,13,73,82.2%,22m
499,2,正在折跃的扎加拉,4415,26,2,2,4,50.0%,16m
500,2,[樱火之森]乱舞,4413,0,1,0,1,100.0%,13m
501,2,[Beasty]faceless,4411,829,56,56,112,50.0%,30m
501,2,[四叶草]这还打毛啊,4411,946,43,27,70,61.4%,16m
501,2,极夜,4411,215,8,4,12,66.7%,19m
504,2,小夏,4410,128,5,7,12,41.7%,35m
504,2,[lnaba]夜鹰之星,4410,0,0,1,1,0.0%,30m
506,2,[四叶草]wwww,4407,2002,95,79,174,54.6%,19m
506,2,[SK]虎丶痴,4407,753,35,33,68,51.5%,13m
506,3,[APIN]Cyheadache,4407,127,20,1,21,95.2%,17m
506,2,愿美好环环相扣,4407,10,1,3,4,25.0%,16m
506,2,雷诺,4407,0,0,1,1,0.0%,7m
511,1,[NT]DraCula,4404,1094,46,50,96,47.9%,28m
512,2,[TJMU]同济医大丨云玩家,4403,0,0,1,1,0.0%,35m
512,2,[Toss]伊波杏樹,4403,0,0,4,4,0.0%,6m
514,2,[野生无公害]像极了爱情,4402,178,7,10,17,41.2%,13m
515,2,[TNLtr]荒塞沫寒,4401,700,33,31,64,51.6%,16m
516,2,WilsonZZM,4400,2015,126,124,250,50.4%,6m
516,2,[旷远能源]我好菜啊,4400,225,7,6,13,53.8%,30m
518,2,[Rhusky]iNaive,4398,244,10,12,22,45.5%,19m
519,2,爱你的九号,4397,0,1,4,5,20.0%,12m
519,2,[FET]BossL,4397,0,0,1,1,0.0%,27m
519,2,[出售此号]桃子,4397,0,0,1,1,0.0%,35m
519,3,[混元太极]星际马保国,4397,0,0,1,1,0.0%,29m
523,2,IIIIIIIIIIII,4396,1394,172,166,338,50.9%,7m
523,2,[NEET姬]蓬莱山辉夜,4396,1771,137,72,209,65.6%,16m
523,3,雨中曲與風之唄,4396,361,19,2,21,90.5%,17m
526,2,[Wifi]Rival,4395,2005,148,143,291,50.9%,13m
526,2,[SCAP]xiaobai,4395,0,1,0,1,100.0%,27m
526,2,知乎水友赛主办方,4395,0,0,1,1,0.0%,35m
529,2,[Flowex]Name,4394,20,1,1,2,50.0%,22m
530,2,Nature,4393,0,0,1,1,0.0%,6m
531,2,[小鸡啄小鱼]小鸡,4392,436,21,21,42,50.0%,19m
531,2,[Solo]皮蛋瘦肉周,4392,0,0,1,1,0.0%,19m
531,2,[太平洋舰队]Zeratul,4392,0,0,1,1,0.0%,35m
534,2,五眼联盟,4390,0,1,2,3,33.3%,35m
535,2,[THX]FiNeSiTi,4389,1939,143,150,293,48.8%,27m
535,2,llllllllllll,4389,448,20,24,44,45.5%,6m
535,2,[OsTi]Sasori,4389,88,5,5,10,50.0%,7m
535,2,soyfans,4389,0,1,0,1,100.0%,27m
539,2,IIIIIIIIIIII,4388,2431,475,448,923,51.5%,7m
539,2,[大师联邦]Tink,4388,1615,136,119,255,53.3%,16m
541,2,只会打运营,4386,138,4,12,16,25.0%,13m
542,1,[星河气象学院]谁狗谁孙子,4385,145,2,2,4,50.0%,9m
542,2,IIIIIIIIIII,4385,0,1,0,1,100.0%,13m
544,3,懒得讲武德,4384,346,18,4,22,81.8%,5m
544,2,无聊随便玩玩,4384,24,1,1,2,50.0%,22m
544,2,lllllllll,4384,0,0,1,1,0.0%,19m
547,2,[一库]回忆余温,4383,0,1,0,1,100.0%,35m
548,3,[CPT]粉红泡泡,4382,317,11,7,18,61.1%,9m
548,2,[SK]莽霸天,4382,196,7,6,13,53.8%,16m
550,2,[雾雨魔法森林]萌萌铃仙酱,4379,241,11,15,26,42.3%,35m
550,2,[太平洋舰队]IIIIIIIIII,4379,0,0,1,1,0.0%,22m
550,2,HandSonic,4379,0,0,1,1,0.0%,35m
553,2,我怕你起的飞咧,4377,0,1,0,1,100.0%,19m
554,2,[EP]秋风之墩,4375,374,49,44,93,52.7%,22m
554,2,[太平洋舰队]Messi,4375,0,0,3,3,0.0%,22m
556,2,Least,4373,80,3,6,9,33.3%,13m
557,1,罗岗村民,4372,2749,139,155,294,47.3%,27m
557,2,原始野人,4372,624,30,15,45,66.7%,13m
557,2,[白银联盟]怡宝,4372,259,16,16,32,50.0%,16m
557,2,llllllllllll,4372,0,1,0,1,100.0%,35m
561,1,悠然然然然然,4371,130,3,22,25,12.0%,7m
562,2,[SK]头疼的啄木鸟,4370,84,7,6,13,53.8%,30m
563,1,Leo,4369,2086,199,219,418,47.6%,28m
563,2,[SteEng]土之土狗,4369,78,1,1,2,50.0%,19m
565,2,iiiIIIIIii,4368,1207,59,37,96,61.5%,16m
566,2,IIIIIIIIII,4367,20,2,1,3,66.7%,19m
567,2,[星际就要争霸]OverMind,4365,244,29,28,57,50.9%,6m
568,2,大马哈哈鱼,4364,90,1,1,2,50.0%,27m
569,2,[寡妇雷就无敌]MagicWang,4359,1019,47,45,92,51.1%,13m
570,3,[华政之光]身经百战见得多,4358,0,0,1,1,0.0%,29m
571,2,熊猫君,4357,610,36,9,45,80.0%,16m
571,3,[听风时雨]FoehnRevolt,4357,128,19,3,22,86.4%,17m
573,1,IIIIIIIIIIII,4356,216,8,1,9,88.9%,17m
573,1,[KPG]天煞落世,4356,0,1,0,1,100.0%,4m
573,3,llllllllllll,4356,0,0,1,1,0.0%,31m
573,3,[第一戦門舰隊]归鹤,4356,0,0,1,1,0.0%,4m
577,1,[SK]亲生野爹,4353,2097,228,223,451,50.6%,16m
577,2,[KPG]IIIIIIIIIIII,4353,2446,172,175,347,49.6%,30m
577,2,[begin]牙神,4353,1859,80,84,164,48.8%,16m
577,2,猪猪党,4353,200,10,11,21,47.6%,22m
581,2,[SCAP]坚强的肾,4352,2457,111,118,229,48.5%,6m
581,3,白给丸,4352,0,0,1,1,0.0%,37m
583,3,IIIIIIIIIII,4351,495,27,18,45,60.0%,28m
583,3,[WFFF]大肠粉,4351,0,1,0,1,100.0%,37m
585,3,zrzr,4350,0,1,0,1,100.0%,16m
585,3,sinke,4350,0,0,1,1,0.0%,37m
585,3,[9999im]丶繁谷空梦,4350,0,0,1,1,0.0%,29m
585,3,[合肥孙一峰]Oats,4350,0,0,1,1,0.0%,16m
589,3,[时间]远古机械指环,4348,0,1,3,4,25.0%,9m
590,2,zyf,4347,574,26,25,51,51.0%,6m
591,3,[野生无公害]野生的浅宇柒,4346,0,1,0,1,100.0%,37m
591,3,TomStar,4346,0,0,1,1,0.0%,16m
591,3,[WZerg]XElNagA,4346,0,0,1,1,0.0%,16m
594,2,[GAFASC]Jayecc,4345,340,18,15,33,54.5%,7m
595,2,[龙王氵]AnXin,4344,0,1,0,1,100.0%,24m
596,2,大梦谁先觉,4343,866,34,43,77,44.2%,27m
596,2,修地堡单矿一波,4343,619,32,17,49,65.3%,27m
598,2,[小金上天队]slahserk,4342,692,34,30,64,53.1%,30m
598,2,[蓝色学者]小太妹,4342,262,16,9,25,64.0%,19m
598,2,TsuKi,4342,355,15,11,26,57.7%,19m
598,3,德阳人肥的似猪,4342,58,5,1,6,83.3%,4m
598,3,[找靠谱战队]雅儿贝德,4342,10,1,2,3,33.3%,28m
603,3,独饮月色,4340,384,20,0,20,100.0%,28m
603,3,[FPT]玩的累啊,4340,74,6,3,9,66.7%,37m
603,3,[头孢与啤酒]王包包,4340,0,0,1,1,0.0%,38m
606,3,[Epochs]Kala,4339,0,0,1,1,0.0%,32m
607,3,[miku守护]御神夜,4338,166,9,5,14,64.3%,17m
607,3,IIIIIIIIIIII,4338,0,0,1,1,0.0%,31m
609,2,不羁的灵魂,4336,272,13,11,24,54.2%,7m
610,2,有馬貴將,4335,154,4,6,10,40.0%,22m
610,3,[肉鸡的饲养]Deceiver,4335,0,1,0,1,100.0%,17m
610,3,[屑屑]Uninkself,4335,0,0,1,1,0.0%,9m
613,2,Toilet,4332,285,11,12,23,47.8%,35m
614,2,锦清,4331,1282,272,263,535,50.8%,27m
614,3,llllllllllll,4331,644,31,14,45,68.9%,37m
616,3,[HTW]Origin,4330,150,9,6,15,60.0%,31m
616,3,[SoloAs]Madlife,4330,0,1,0,1,100.0%,32m
618,3,[太微玉清宫]天九儿,4329,392,20,3,23,87.0%,17m
618,3,NightVoyager,4329,0,0,1,1,0.0%,9m
620,2,[贫下中农]恶通天,4328,1480,71,54,125,56.8%,22m
620,3,[太微玉清宫]伊斯,4328,410,21,3,24,87.5%,4m
622,2,[NS]世界第一虫族肉鸽,4327,159,11,13,24,45.8%,22m
623,2,IIIIIIIIIIII,4326,1205,69,68,137,50.4%,22m
623,3,[ZSG]Rogue,4326,0,1,0,1,100.0%,37m
623,3,[Ours]Asasi,4326,0,0,1,1,0.0%,4m
623,3,lIlllllllIII,4326,0,0,1,1,0.0%,37m
627,2,[OgiNA]斗鱼小唧唧,4325,596,23,33,56,41.1%,16m
628,2,[KPG]IIIIIIIIIIII,4324,1371,72,50,122,59.0%,16m
628,3,spand,4324,123,21,3,24,87.5%,17m
630,3,[武汉理工大学]你甚至不叫我教父,4323,80,7,5,12,58.3%,31m
630,3,[Igirls]萌萌哒沫惜,4323,18,2,3,5,40.0%,16m
632,3,[浙江工商大学]superMC,4322,0,1,0,1,100.0%,16m
633,3,蛋炒饭很好吃,4321,0,1,0,1,100.0%,4m
634,2,illya,4320,1920,77,75,152,50.7%,19m
634,3,[廣東財經大學]FruitsBasket,4320,8,2,0,2,100.0%,29m
636,3,[蜜臀姐姐联盟]喆文,4318,0,0,1,1,0.0%,31m
637,2,lllllllllll,4317,36,1,5,6,16.7%,19m
637,3,[FPT]人中吕布李信衡,4317,0,0,1,1,0.0%,28m
639,3,重金求梓,4316,1470,114,112,226,50.4%,29m
639,2,[五月花]equip,4316,319,14,16,30,46.7%,22m
641,2,[TuiELF]猫喜欢吉良,4315,1462,66,72,138,47.8%,27m
641,2,[SK]星际争霸嘴上过,4315,346,17,13,30,56.7%,19m
643,3,[Shawk]喵了个咪,4313,121,3,0,3,100.0%,28m
643,3,三个贷表重要思想,4313,0,0,1,1,0.0%,4m
645,3,[火焰雷兽]失了智,4312,0,3,0,3,100.0%,32m
645,3,LIN,4312,0,1,0,1,100.0%,17m
647,3,[Igirls]林檎,4310,664,35,2,37,94.6%,28m
647,3,[打到你报警]forever,4310,48,4,1,5,80.0%,31m
649,1,飞翔的菜鸟,4309,1349,57,80,137,41.6%,35m
649,3,IIIIIIIIIIII,4309,838,46,23,69,66.7%,5m
649,3,[青娱乐]llllllllllll,4309,0,0,1,1,0.0%,31m
652,3,ArimaKisho,4308,329,19,9,28,67.9%,38m
652,3,[凯哥集团]他们叫我条码,4308,0,0,1,1,0.0%,16m
652,3,[诹访神教]诶嘿嘿,4308,0,0,1,1,0.0%,17m
655,3,[笙风]sddddd,4306,510,51,35,86,59.3%,28m
656,3,围檩,4305,0,0,1,1,0.0%,31m
657,3,[ZTSCAP]竹海旁回眸,4304,340,20,22,42,47.6%,17m
658,3,连五鞭,4303,96,8,9,17,47.1%,17m
658,2,Stalker,4303,0,1,5,6,16.7%,4m
658,3,[TeamNL]HooinKyoma,4303,0,0,1,1,0.0%,16m
661,3,[NSDs]土豆你个马铃薯,4302,0,1,0,1,100.0%,17m
661,1,小顾顾,4302,0,0,3,3,0.0%,32m
663,2,[为了地球]寒霜飞雪,4299,1754,108,100,208,51.9%,30m
663,3,桑德拉,4299,869,52,32,84,61.9%,28m
663,3,[CNboi]屠夫凯文,4299,282,18,19,37,48.6%,38m
663,3,[Ogier]turn,4299,0,0,2,2,0.0%,9m
663,3,IIIIIIIIIIII,4299,0,0,2,2,0.0%,9m
668,3,Ivorker,4298,0,0,1,1,0.0%,16m
669,3,[星际小马]友谊的魔法,4297,0,1,0,1,100.0%,17m
670,3,[又胖了]馒头,4296,0,1,0,1,100.0%,32m
670,3,[思辨者]老瞎狗,4296,0,1,1,2,50.0%,32m
672,2,Natusvincere,4293,1694,162,158,320,50.6%,22m
673,3,月小柳,4292,1414,83,57,140,59.3%,17m
673,3,[CHW]kakalu,4292,0,0,1,1,0.0%,16m
675,3,私奔到月球,4291,0,0,1,1,0.0%,5m
676,2,[Flowex]GoTNT,4289,793,99,117,216,45.8%,14m
676,3,[AF]怪兽叔叔,4289,0,0,1,1,0.0%,38m
678,2,[ELSD]DestInyuI,4288,132,7,17,24,29.2%,27m
678,3,[济宁天梯独苗]菜鸟先飞何惧输,4288,0,0,1,1,0.0%,17m
678,3,[i5]划过天空的板砖,4288,0,0,1,1,0.0%,9m
681,3,高鸭稳乃,4287,20,2,2,4,50.0%,28m
682,3,星际教科书,4286,32,4,2,6,66.7%,16m
682,2,[我是一只机]雪夜音,4286,0,1,0,1,100.0%,18m
682,3,[亚洲盗播天团]专业解说黄旭东,4286,0,0,1,1,0.0%,11m
682,3,IIIIIIIIII,4286,0,0,1,1,0.0%,28m
686,3,[武德]年轻人,4285,24,3,5,8,37.5%,9m
686,3,[Solo]IIIIIIIIIIII,4285,0,0,1,1,0.0%,9m
688,3,[BUCEA]要一个黄昏,4282,867,198,149,347,57.1%,28m
688,3,[HTW]迷路的小胖子,4282,858,40,28,68,58.8%,5m
690,2,galaxy,4281,2519,470,483,953,49.3%,14m
690,3,[不打奖勵速刷]王牌指挥官二号,4281,0,0,1,1,0.0%,38m
692,2,[团不胜独]CyanWinG,4280,2429,329,295,624,52.7%,27m
692,3,真的要卡死了,4280,1625,161,136,297,54.2%,16m
694,3,肚子疼请假,4278,48,4,7,11,36.4%,16m
694,3,桃太郎,4278,0,1,0,1,100.0%,32m
694,3,[我们是无敌的]ppxxyy,4278,0,1,0,1,100.0%,4m
697,1,[毛毛]IIIlllIIIlll,4276,1223,75,82,157,47.8%,34m
697,3,[丨SLT丨]IIIIIIIIIIII,4276,0,0,1,1,0.0%,32m
699,3,[湖南大学]掠影,4275,16,3,7,10,30.0%,5m
699,3,[一等星]海百合海底谭,4275,0,0,1,1,0.0%,37m
701,2,[Flowex]soupsword,4274,2217,343,360,703,48.8%,27m
701,2,[丨SLT丨]残酷天使,4274,142,6,14,20,30.0%,27m
701,3,[NavyF]isenguard,4274,42,5,1,6,83.3%,18m
704,3,djsi,4273,440,24,7,31,77.4%,9m
704,3,[你们都是渣]我真的不会防守,4273,0,1,0,1,100.0%,16m
706,3,[miku守护]miku,4272,1096,66,18,84,78.6%,29m
706,3,[SK]IIIIIIIIII,4272,923,40,34,74,54.1%,11m
706,3,JZong,4272,0,1,0,1,100.0%,9m
706,3,IzeGitoLc,4272,6,1,1,2,50.0%,4m
706,3,Leon,4272,0,0,1,1,0.0%,16m
711,3,[三三教会]不是大白是巨白,4271,335,37,27,64,57.8%,29m
712,2,游城二代,4270,591,41,37,78,52.6%,30m
712,3,IIIIIIII,4270,0,1,0,1,100.0%,29m
714,3,大师以下跳逼没妈,4269,0,0,1,1,0.0%,32m
715,3,[ISAC]SakuraChiyo,4268,0,0,1,1,0.0%,32m
715,3,[HNU]INnoVation,4268,0,0,1,1,0.0%,29m
717,3,[Guider]从竹议官,4266,14,3,1,4,75.0%,9m
717,3,能不能别狗好好打,4266,6,2,0,2,100.0%,32m
717,3,[国民]Lin,4266,10,1,1,2,50.0%,38m
720,3,旧城,4265,211,15,5,20,75.0%,37m
721,2,[FsA]LuckySon,4264,2320,101,107,208,48.6%,19m
722,3,Zimba,4263,0,0,2,2,0.0%,28m
723,3,[白银联盟]Memory,4262,0,1,0,1,100.0%,16m
723,3,[IMRTS2]一枝红杏出墙来,4262,0,0,1,1,0.0%,28m
723,2,[SoloAs]IIIIIIIIIIII,4262,0,0,1,1,0.0%,19m
726,3,[逸仙谐星]SYSUoZJU,4260,0,0,2,2,0.0%,5m
727,3,[SC2近卫军]Meepo,4258,289,19,14,33,57.6%,5m
727,3,IIIIIIIIIIII,4258,148,10,12,22,45.5%,28m
727,3,IIIIIIIIIIII,4258,24,3,5,8,37.5%,16m
730,2,条形码,4257,2494,383,386,769,49.8%,7m
731,1,黑无常,4256,290,15,1,16,93.8%,28m
732,2,九三,4255,2524,341,335,676,50.4%,7m
732,2,[IMRTS]老汉推车,4255,2006,202,237,439,46.0%,7m
732,3,[HNU]LeGend,4255,8,1,2,3,33.3%,9m
732,3,[Flowex]四月是你的谎言,4255,0,0,1,1,0.0%,38m
736,3,快递难找,4252,663,29,27,56,51.8%,4m
736,3,钱仕腾,4252,405,25,10,35,71.4%,16m
736,3,马保国本人,4252,0,0,2,2,0.0%,9m
739,3,[传说萌娘团]星际之龙,4251,18,2,0,2,100.0%,17m
740,1,levelzero,4250,328,17,1,18,94.4%,36m
740,2,[星之公主]天之川绮罗,4250,0,0,4,4,0.0%,12m
742,3,llllllllllll,4249,724,35,17,52,67.3%,18m
742,2,[乃一开特]TKZerg,4249,0,4,1,5,80.0%,12m
742,3,[教我玩神族]时崎狂北小北姬,4249,24,3,1,4,75.0%,18m
742,3,IIIIIIIIIIII,4249,0,0,1,1,0.0%,9m
746,1,IIIIIIIIIIII,4248,1359,308,309,617,49.9%,16m
746,3,[ErebuS]Rhapsody,4248,0,0,1,1,0.0%,37m
748,3,[NUAA]invorker,4247,0,1,0,1,100.0%,17m
749,3,qwer,4246,294,24,22,46,52.2%,31m
750,3,[渣男王小花]大炮,4245,6,2,0,2,100.0%,38m
750,3,[印度虫王]车队队长藤原拓海,4245,12,1,3,4,25.0%,4m
752,3,[北京城管]第十三月丶默念,4244,0,0,1,1,0.0%,28m
753,2,泠鸢形意口胡门,4243,0,2,3,5,40.0%,16m
753,3,[辉煌华夏]劉華強,4243,0,0,1,1,0.0%,17m
755,2,[香風智乃]卡布奇诺,4242,2486,215,241,456,47.1%,7m
755,2,仗剑走天涯,4242,24,2,7,9,22.2%,22m
757,2,IIIIIIIIIII,4241,1484,88,83,171,51.5%,27m
757,3,[神族最棒了]protoss,4241,44,6,4,10,60.0%,28m
759,2,轻狂,4240,245,12,15,27,44.4%,14m
759,3,[他上王者]红叶,4240,0,1,0,1,100.0%,29m
761,3,Eushully,4239,373,34,27,61,55.7%,28m
762,3,[Beasty]Free,4238,2255,241,256,497,48.5%,38m
