rank,tier,name,mmr,points,wins,losses,played,winrate,age
652,3,SoloYTmomo,4529,151,83,98,181,45.9%,5m
652,1,IIIIIIIIIIII,4529,1254,64,53,117,54.7%,7m
652,1,[SofT]Battle,4529,514,11,9,20,55.0%,7m
655,1,llllllllllll,4528,2152,122,121,243,50.2%,15m
655,1,llllllllllll,4528,1437,52,39,91,57.1%,8m
655,1,[ENT]Daubechies,4528,740,17,17,34,50.0%,2m
658,1,Vega,4527,145,4,4,8,50.0%,8m
659,1,Horiken,4526,0,1,3,4,25.0%,2m
660,1,[최장기퇴물]COCOA,4522,1954,105,102,207,50.7%,2m
660,1,[5000go]minsu,4522,0,1,4,5,20.0%,7m
662,1,[SeA]helloworld,4521,1427,44,37,81,54.3%,7m
662,1,[NukeKR]Speakthen,4521,426,9,12,21,42.9%,8m
664,1,공유기,4520,1429,94,85,179,52.5%,15m
664,1,TwistedXD,4520,121,2,8,10,20.0%,3m
666,1,[호주hoju]Presence,4518,0,1,0,1,100.0%,2m
667,1,[4계절]쌀쌀한가을,4517,720,17,14,31,54.8%,2m
667,1,lIllIIIlllll,4517,296,7,4,11,63.6%,2m
667,1,llllllllllll,4517,236,6,0,6,100.0%,3m
670,1,IIIIIIIIIIII,4516,1482,37,38,75,49.3%,2m
671,1,[Equal]MPMP,4515,1332,33,29,62,53.2%,7m
671,1,Fausta,4515,555,16,11,27,59.3%,2m
673,1,llllllllllll,4514,1578,45,38,83,54.2%,7m
674,1,llllllllllll,4511,140,4,5,9,44.4%,3m
675,1,테란슛,4510,0,0,2,2,0.0%,3m
676,1,베이비,4508,1429,61,55,116,52.6%,7m
676,1,llllllllllll,4508,1530,39,38,77,50.6%,8m
676,1,해병왕프라임,4508,0,1,0,1,100.0%,3m
679,1,XKID,4507,46,1,1,2,50.0%,7m
680,1,[3연벙]콩콩콩콩까지마,4505,2006,357,373,730,48.9%,7m
680,1,[李至安]이지안,4505,959,77,54,131,58.8%,5m
680,3,llllllllllll,4505,30,2,1,3,66.7%,7m
683,1,[忠明國中]MarineFalSh,4504,190,5,2,7,71.4%,3m
684,1,[네오]Lacazette,4503,727,32,26,58,55.2%,7m
685,1,[인투더]IntoTheBest,4502,48,1,5,6,16.7%,8m
686,1,[DVS]加賴叫過去,4501,1994,127,145,272,46.7%,2m
687,1,[ELSII]武汉肺炎,4500,558,13,13,26,50.0%,2m
688,3,MARS,4498,652,47,61,108,43.5%,4m
688,1,JuNa,4498,0,0,2,2,0.0%,7m
690,1,[아라]llllllllllll,4497,96,3,1,4,75.0%,8m
691,1,llllllllllll,4496,198,5,10,15,33.3%,7m
692,1,今晚打老虎,4495,0,0,2,2,0.0%,7m
693,1,[얼라이브]DoSiRi,4494,1061,32,25,57,56.1%,15m
693,1,[oNs7]버로닷,4494,88,4,2,6,66.7%,3m
695,1,llllllllllll,4491,278,6,21,27,22.2%,2m
695,1,Teneb,4491,0,1,2,3,33.3%,2m
697,1,cho,4490,310,13,3,16,81.2%,7m
698,1,llllllllllll,4489,1232,43,51,94,45.7%,8m
699,1,IlIlIlIlIlIl,4488,526,25,3,28,89.3%,7m
699,1,[어윤수준우승]누가연속준우승함,4488,0,0,1,1,0.0%,7m
701,1,ArkonoM,4487,94,3,4,7,42.9%,2m
701,1,[인투더]IntoTheCHEST,4487,48,1,1,2,50.0%,3m
703,1,[快樂玩家]嗆辣綠茶,4486,1153,54,44,98,55.1%,7m
703,1,탈모지훈,4486,956,23,25,48,47.9%,7m
703,1,[EPEP]떡동,4486,552,13,12,25,52.0%,8m
703,1,[핵노답삼형제]SapphireStar,4486,142,3,3,6,50.0%,7m
707,2,IIIIIIIIIIII,4485,229,9,1,10,90.0%,6m
708,1,[ELS]킬러봉구,4484,958,25,21,46,54.3%,8m
709,1,[HGIM]테프형,4483,420,9,11,20,45.0%,7m
710,1,oooooooooooo,4481,46,1,2,3,33.3%,3m
711,1,Zinger,4480,2065,154,148,302,51.0%,2m
712,1,[Allie]매우공격적인사람,4479,644,14,26,40,35.0%,2m
712,1,Narr,4479,0,1,0,1,100.0%,7m
714,1,Limba,4477,862,21,15,36,58.3%,8m
715,1,llllllllllll,4476,1826,52,55,107,48.6%,7m
715,1,[아직이름없음]llllIlIIlIIl,4476,1168,29,31,60,48.3%,8m
715,1,조유리즈,4476,755,23,13,36,63.9%,7m
715,1,[이터널]Pomme,4476,142,4,1,5,80.0%,2m
715,1,llllllllllll,4476,46,2,1,3,66.7%,7m
720,1,IIIIIIIIIIII,4475,142,3,8,11,27.3%,7m
720,1,Faz,4475,0,0,2,2,0.0%,3m
722,1,[Neko]GoldenSad,4471,48,1,1,2,50.0%,5m
723,1,IIlllIIlll,4470,1213,71,42,113,62.8%,8m
723,1,YanXII,4470,232,6,1,7,85.7%,7m
725,3,태영데시앙,4468,1592,291,293,584,49.8%,3m
726,1,kyum,4467,412,9,7,16,56.2%,8m
726,1,Roke,4467,0,1,0,1,100.0%,2m
726,2,[攘外必先安内]三民主義統一中國,4467,0,1,0,1,100.0%,15m
729,1,[카논]카논사랑해,4464,1757,56,65,121,46.3%,7m
730,3,[나혼자산다]CafeMocha,4463,1857,428,437,865,49.5%,6m
730,1,CopyDog,4463,2022,152,157,309,49.2%,8m
732,1,Saying,4462,1556,49,64,113,43.4%,15m
732,1,llIIlIIllIlI,4462,999,27,19,46,58.7%,7m
734,1,[bx毛赛高]Paradox,4461,190,5,8,13,38.5%,2m
734,1,[패자는피를]iloveoov,4461,0,0,1,1,0.0%,15m
736,1,WeirdOne,4460,0,1,0,1,100.0%,15m
736,1,MythMigro,4460,0,0,2,2,0.0%,2m
738,1,[封弊者]三世,4459,155,5,9,14,35.7%,7m
739,1,lIlIllIIlIlI,4458,1973,128,73,201,63.7%,8m
740,1,봄비,4457,0,1,0,1,100.0%,3m
740,1,불곰성님,4457,0,0,1,1,0.0%,8m
742,1,[NGameS]보급고좀짓자,4456,856,21,19,40,52.5%,7m
743,1,PaulFirelord,4454,1415,67,58,125,53.6%,7m
743,1,환상동화,4454,268,6,4,10,60.0%,8m
745,1,[시럽]NewB,4451,961,76,66,142,53.5%,2m
746,1,llllllllllll,4450,97,1,5,6,16.7%,3m
747,1,[NEX]YoHan,4449,117,5,1,6,83.3%,2m
747,1,[팝콘TV]Butnny,4449,0,0,1,1,0.0%,5m
749,1,[Suisei]Hoshimachi,4448,2092,181,185,366,49.5%,7m
749,1,bufmpg,4448,142,4,0,4,100.0%,7m
749,1,[越南探親希望]夯特叉叉,4448,0,1,1,2,50.0%,3m
752,1,Ramdom,4447,370,9,7,16,56.2%,5m
752,1,[모두하나인숲]젤라가,4447,0,1,0,1,100.0%,7m
754,3,IIIIIIIIIIII,4446,1686,103,132,235,43.8%,15m
754,1,IIIIIIIIIIII,4446,140,3,2,5,60.0%,7m
756,1,tokka,4444,2094,771,763,1534,50.3%,3m
756,1,IlIlIIlIIlIl,4444,1882,52,53,105,49.5%,15m
756,1,IIIIIIIIIIII,4444,515,37,25,62,59.7%,3m
759,1,Inlin,4443,1968,395,393,788,50.1%,3m
760,3,[무한오영종]금은똥,4440,1617,257,270,527,48.8%,9m
761,1,[CIM]hoon,4439,1384,77,91,168,45.8%,8m
761,1,마이웨이,4439,360,13,1,14,92.9%,8m
761,1,vLDiOps,4439,370,9,4,13,69.2%,8m
764,1,jackal,4438,801,37,32,69,53.6%,7m
765,1,[인투더]IntoTheSHSH,4437,1800,51,58,109,46.8%,5m
765,1,DeepLearning,4437,625,17,13,30,56.7%,7m
767,1,Ruui,4436,2083,339,367,706,48.0%,8m
767,1,[TEOTU]Marlene,4436,0,1,0,1,100.0%,2m
769,1,[이터널]송병구,4435,1605,64,37,101,63.4%,8m
769,1,검은마법사,4435,190,7,6,13,53.8%,7m
769,1,spleveryday,4435,262,7,10,17,41.2%,8m
772,1,[DVS]嘟嘟胸前兩顆包子,4434,996,24,36,60,40.0%,2m
772,1,[sheep8]쿤인아저씨,4434,108,4,3,7,57.1%,8m
774,1,[Blacer]Hate,4433,914,23,24,47,48.9%,2m
774,1,CCC,4433,464,10,15,25,40.0%,7m
774,1,llllllllllll,4433,192,5,12,17,29.4%,7m
777,1,llIIllIIlIlI,4431,46,2,4,6,33.3%,8m
778,1,[混元星际]星际指导员,4429,937,22,18,40,55.0%,8m
779,1,llllllllllll,4428,48,2,0,2,100.0%,7m
779,1,[ELS]lllllllllll,4428,0,0,1,1,0.0%,8m
781,1,[이터널]NaDa,4426,0,1,2,3,33.3%,3m
782,1,IIIIIIIIII,4425,2085,111,120,231,48.1%,3m
782,1,[SR]FateSR,4425,0,0,1,1,0.0%,2m
784,1,[ANGG]킹킹킹킹킹,4424,320,8,8,16,50.0%,7m
785,3,[개못하는]초보토스,4423,1529,146,166,312,46.8%,15m
785,1,erudite,4423,1958,55,59,114,48.2%,2m
787,1,KrSkyLake,4422,0,1,0,1,100.0%,3m
788,1,[BlAck1]Negger,4421,104,1,4,5,20.0%,8m
788,1,Percival,4421,0,1,14,15,6.7%,8m
790,1,벨해브,4420,90,3,5,8,37.5%,8m
790,1,學園都市鈔能力者,4420,0,1,0,1,100.0%,8m
792,1,[ELS]고기파전에막걸리,4419,186,5,4,9,55.6%,8m
793,1,教我玩星海,4418,48,2,2,4,50.0%,8m
794,1,llllllllllll,4416,44,1,2,3,33.3%,2m
795,1,涼宮春日団長閣下,4415,1954,138,152,290,47.6%,8m
795,1,[Mini]WISER,4415,1440,40,31,71,56.3%,8m
795,1,Rodo,4415,769,25,21,46,54.3%,15m
795,1,[ANGG]매실,4415,495,15,8,23,65.2%,7m
799,1,IIIIlIIlIIIl,4414,1939,140,154,294,47.6%,2m
799,1,[Dopen]Liberty,4414,134,3,1,4,75.0%,8m
801,1,[무한오영종]Praesentia,4413,2040,345,355,700,49.3%,3m
801,1,llllllllllll,4413,602,19,18,37,51.4%,2m
801,1,Nongsil,4413,0,0,2,2,0.0%,2m
804,1,llllllllllll,4412,46,1,1,2,50.0%,8m
805,1,IllllIlIIlll,4411,2048,683,687,1370,49.9%,7m
805,1,[Rush]BluERush,4411,2066,133,136,269,49.4%,8m
805,1,사우스파크,4411,1108,79,53,132,59.8%,7m
805,1,죽창,4411,0,0,1,1,0.0%,2m
809,1,llllllllllll,4410,280,7,8,15,46.7%,7m
810,1,lIlIlIlIlIlI,4409,1801,60,51,111,54.1%,7m
810,1,[Dopen]RoyaL,4409,812,33,29,62,53.2%,5m
810,1,[청하]피콜로,4409,1086,26,34,60,43.3%,7m
810,1,lightning,4409,554,17,8,25,68.0%,3m
810,1,[이터널]ByuN,4409,30,2,2,4,50.0%,7m
815,1,짐레이너,4407,1995,244,245,489,49.9%,8m
816,1,[무한오영종]SeoHyunJung,4406,752,18,11,29,62.1%,3m
816,1,CoronaChina,4406,184,4,5,9,44.4%,7m
816,1,IIIIIIIIII,4406,0,0,1,1,0.0%,3m
819,1,kimme,4405,2069,193,196,389,49.6%,3m
819,1,雅雅大王,4405,235,5,2,7,71.4%,7m
819,1,Muru,4405,240,5,4,9,55.6%,7m
822,1,Dioxin,4404,0,1,0,1,100.0%,7m
823,1,Messiah,4403,1953,63,65,128,49.2%,15m
824,1,[s2Mc]zeta,4400,2032,108,112,220,49.1%,8m
824,1,IlIlllIIl,4400,184,5,3,8,62.5%,8m
826,1,iiiiiii,4399,2062,203,220,423,48.0%,7m
827,1,라미님,4397,1615,66,57,123,53.7%,8m
827,1,[NEX]Cantabile,4397,954,41,44,85,48.2%,15m
829,1,[엔타로연합]죄송합니다,4396,0,0,2,2,0.0%,3m
829,1,Victor,4396,0,0,2,2,0.0%,7m
831,1,[ELS]날빌쓰면원형탈모,4393,1777,54,45,99,54.5%,8m
831,1,[무한오영종]주종없음,4393,991,32,24,56,57.1%,8m
831,1,[XYFANS]Theresia,4393,110,3,1,4,75.0%,8m
834,1,레오파,4392,585,60,39,99,60.6%,5m
834,1,[TAPC]灬就是馋她身子,4392,779,36,14,50,72.0%,7m
834,1,[WDY]윤디,4392,0,1,0,1,100.0%,7m
837,2,SONYU,4391,149,7,2,9,77.8%,2m
837,1,llllllllllll,4391,96,2,5,7,28.6%,7m
837,1,lIllIllllIIl,4391,0,1,1,2,50.0%,2m
840,3,llllllllllll,4390,30,2,0,2,100.0%,8m
840,1,KobeBryant,4390,0,1,0,1,100.0%,3m
840,1,[海膽王]你好,4390,0,0,2,2,0.0%,7m
843,1,폭발은예술이다,4389,1448,50,39,89,56.2%,7m
844,1,lIIlllIIl,4385,1774,136,151,287,47.4%,8m
845,1,Dreamtmicky,4384,0,0,1,1,0.0%,7m
846,1,GanSINI,4383,1011,81,81,162,50.0%,2m
846,1,[쿡더디자인]훈창원,4383,0,1,2,3,33.3%,2m
848,1,IIIIIIIIIIII,4382,0,1,2,3,33.3%,7m
849,1,IIIIIIIIIIII,4381,318,6,6,12,50.0%,2m
849,1,Yamada,4381,139,2,2,4,50.0%,7m
849,1,[SofT]스투야아프지마,4381,0,0,1,1,0.0%,15m
852,1,[무한오영종]BrokenHeart,4380,2025,193,205,398,48.5%,7m
853,1,lllIlllIIIll,4379,2023,198,204,402,49.3%,7m
853,1,모기퇴치,4379,1151,63,47,110,57.3%,7m
853,1,llIllIllIll,4379,671,41,35,76,53.9%,2m
853,1,IIIIIIIIIIII,4379,653,19,29,48,39.6%,15m
857,1,Everlasting,4377,1984,362,387,749,48.3%,8m
857,3,IlIlIlIlIlIl,4377,30,3,2,5,60.0%,9m
857,1,[Ato]해물비빔소스도둑,4377,94,2,2,4,50.0%,7m
860,1,llIIllllllll,4376,1212,139,95,234,59.4%,7m
860,1,亞歷山德拉,4376,405,24,6,30,80.0%,3m
860,1,myiA,4376,592,13,21,34,38.2%,15m
863,1,llllllllllll,4375,0,0,1,1,0.0%,7m
864,1,[Rush]TopRush,4374,594,13,31,44,29.5%,8m
864,1,CanoyLake,4374,0,0,1,1,0.0%,7m
866,1,AppleGoogji,4373,190,5,8,13,38.5%,7m
867,1,글자를꽉채워보자,4372,294,7,6,13,53.8%,5m
868,1,[이터널]PeinMoDeGY,4371,1050,29,28,57,50.9%,3m
868,1,[엔타로연합]ExAmple,4371,257,7,3,10,70.0%,3m
868,1,[αX]PotatoPleb,4371,0,1,2,3,33.3%,8m
868,1,[시럽]space,4371,0,0,1,1,0.0%,7m
872,1,IIIIIIIIIIII,4370,1607,267,282,549,48.6%,7m
873,1,[S급용병]아들,4369,1527,94,92,186,50.5%,5m
873,1,RIPoForEveR,4369,1878,85,74,159,53.5%,3m
873,1,스웨인,4369,0,0,1,1,0.0%,3m
873,1,[KRisEZ]KimJongAdun,4369,0,0,3,3,0.0%,3m
877,1,llllllllllll,4366,275,19,19,38,50.0%,7m
878,1,[ELS]빵꾸똥꾸,4364,886,39,27,66,59.1%,3m
879,1,Grost,4362,1895,165,147,312,52.9%,7m
879,1,[AhChoo]FlowerKei,4362,272,7,9,16,43.8%,2m
879,1,[NsP]HeART,4362,140,4,4,8,50.0%,7m
882,1,ElFruit,4361,0,0,3,3,0.0%,8m
883,1,Vanish,4360,199,7,4,11,63.6%,3m
884,1,Neko,4359,530,34,38,72,47.2%,7m
884,1,[천천히]SlowlyHazer,4359,0,1,2,3,33.3%,8m
886,1,[NGameS]조선명기,4358,374,8,11,19,42.1%,8m
887,1,[Lotuz]Rum,4357,972,23,28,51,45.1%,7m
888,1,[SC2HK]青銅鮮奶茶,4356,1092,29,31,60,48.3%,15m
888,1,갓고,4356,403,27,13,40,67.5%,2m
888,1,[ChoaDa]중성마녀,4356,466,19,9,28,67.9%,7m
888,1,[UwU]Hushy,4356,125,4,1,5,80.0%,3m
892,1,lIlIllIIllIl,4355,2049,172,157,329,52.3%,15m
892,1,GoodSoul,4355,1575,172,181,353,48.7%,3m
892,1,초보,4355,1628,45,48,93,48.4%,7m
892,1,[Dopen]EkEkDlRtjS,4355,1012,33,33,66,50.0%,5m
896,1,나의컴은북경컴,4354,46,1,2,3,33.3%,7m
896,1,[SofT]골짱인중다이스키,4354,0,0,2,2,0.0%,7m
898,1,IIlIIlIIlIIl,4353,274,19,1,20,95.0%,3m
898,1,[모두하나인숲]집정관,4353,0,1,0,1,100.0%,3m
898,1,Jcollet,4353,0,0,1,1,0.0%,2m
901,1,[WAZAI]GameDay,4352,1592,139,128,267,52.1%,7m
901,1,lllllllll,4352,1352,106,124,230,46.1%,15m
901,1,[eXoPH]eXoBLaZeR,4352,1621,59,53,112,52.7%,5m
901,1,존잘빈,4352,923,57,50,107,53.3%,7m
901,1,[攘外必先安内]黑暗中的片反本,4352,424,26,17,43,60.5%,7m
901,1,Marshmallo,4352,236,6,6,12,50.0%,7m
901,1,Untouchable,4352,0,0,4,4,0.0%,8m
908,1,비지입니당,4351,1860,237,177,414,57.2%,3m
908,2,[우디르]록토저격용,4351,385,17,4,21,81.0%,5m
908,1,MiguelVeloso,4351,88,1,1,2,50.0%,8m
908,3,[SofT]반짝이,4351,0,0,1,1,0.0%,8m
912,1,[래더납치범]Maru,4350,2033,458,482,940,48.7%,8m
912,1,[Lotuz]박진영왜케잘생김,4350,294,7,5,12,58.3%,8m
912,1,SCtrash,4350,0,0,1,1,0.0%,7m
915,1,[무한오영종]BLEU,4349,1785,427,435,862,49.5%,8m
915,1,鮮奶茶二號機,4349,708,30,21,51,58.8%,8m
917,1,lIIIIllIIIII,4347,1399,92,108,200,46.0%,7m
917,1,[勇敢正义部队]克哈的天黑了,4347,1092,29,30,59,49.2%,7m
919,3,chatter,4346,1497,273,295,568,48.1%,5m
919,1,[CIM]OptBnKSJ,4346,96,2,7,9,22.2%,8m
921,2,Kaiser,4345,0,0,1,1,0.0%,2m
922,1,[빨리섭종기원]숙련된노가다의조,4344,1998,246,262,508,48.4%,7m
923,1,SKYBTT,4343,658,16,21,37,43.2%,2m
923,1,[얼라이브]MotoK,4343,238,6,17,23,26.1%,2m
925,1,IIIIIIIIIIII,4342,1873,224,210,434,51.6%,3m
926,1,llllIIIIllll,4341,670,33,20,53,62.3%,7m
926,1,qwerty,4341,925,26,27,53,49.1%,7m
928,1,Moroha,4340,413,22,5,27,81.5%,7m
928,2,[yykw]Akarichan,4340,0,1,0,1,100.0%,3m
928,2,llllllllllll,4340,0,0,1,1,0.0%,4m
931,2,inmyplace,4339,0,3,2,5,60.0%,6m
931,2,SwordKR,4339,58,2,1,3,66.7%,9m
933,1,CUBE,4338,2010,257,258,515,49.9%,8m
933,1,打團,4338,1447,91,83,174,52.3%,7m
933,2,llllllllllll,4338,516,16,12,28,57.1%,5m
933,1,Maru,4338,444,11,14,25,44.0%,8m
933,3,[NGameS]역마,4338,58,3,2,5,60.0%,5m
933,1,SeoMinJu,4338,126,3,2,5,60.0%,8m
939,1,[前無後無]BIOTECH,4336,2022,163,176,339,48.1%,15m
939,1,[坂井泉水]IIIIIIIIIIII,4336,681,31,13,44,70.5%,7m
