rank,tier,name,mmr,points,wins,losses,played,winrate,age
1,1,llllllllllll,6904,1294,28,10,38,73.7%,7m
2,1,llllllllllll,6788,0,1,0,1,100.0%,20m
3,1,llllllllllll,6785,0,0,1,1,0.0%,6m
4,1,llllllllllll,6780,97,2,0,2,100.0%,7m
5,1,llllllllllll,6742,193,7,2,9,77.8%,4m
6,1,Trap,6740,0,1,0,1,100.0%,20m
7,1,llllIlllIlll,6735,169,5,0,5,100.0%,16m
8,1,llllllllllll,6710,1758,71,40,111,64.0%,20m
9,1,lIlllllIllll,6690,194,5,2,7,71.4%,4m
10,1,[인투더]IntoTheZoun,6633,190,5,1,6,83.3%,20m
11,1,[AFSC2]Stats,6628,3174,159,69,228,69.7%,4m
12,1,llllllllllll,6615,2797,91,44,135,67.4%,4m
13,1,IlIlIlIlIlIl,6613,631,22,13,35,62.9%,4m
14,1,llllllllllll,6595,48,1,2,3,33.3%,7m
15,1,llllllllllll,6540,48,2,2,4,50.0%,16m
16,1,llllllllllll,6537,0,1,1,2,50.0%,16m
17,1,Has,6472,48,2,0,2,100.0%,7m
18,1,IIIIIIIIII,6469,144,3,2,5,60.0%,6m
19,1,[TeamNV]Creator,6467,1738,41,16,57,71.9%,6m
20,1,[RYE]Zest,6458,48,2,0,2,100.0%,6m
20,1,llllllllllll,6458,0,0,2,2,0.0%,6m
22,1,PartinG,6455,3890,401,96,497,80.7%,4m
23,1,llllllllllll,6413,682,17,18,35,48.6%,4m
24,1,IIIIIIIIIII,6395,0,1,0,1,100.0%,6m
25,1,llllllllllll,6390,0,0,10,10,0.0%,16m
26,1,Classic,6387,116,2,3,5,40.0%,4m
27,1,llllllllllll,6366,3809,249,171,420,59.3%,4m
28,1,llllllllllll,6361,0,0,3,3,0.0%,16m
29,1,Classic,6344,0,0,1,1,0.0%,6m
30,1,lllllllllll,6337,73,0,1,1,0.0%,7m
31,1,llllllllllll,6327,572,12,15,27,44.4%,6m
32,1,IIIIIIIIIIII,6319,926,47,32,79,59.5%,20m
33,1,[TeamGP]Prince,6316,96,3,1,4,75.0%,16m
34,1,[인투더]Dandy,6315,0,0,1,1,0.0%,7m
35,1,llllllllllll,6308,3045,84,61,145,57.9%,4m
36,1,llllllllllll,6304,0,0,2,2,0.0%,20m
37,1,[Rush]黑羽快斗,6302,581,22,23,45,48.9%,16m
38,1,llllllllllll,6251,0,0,1,1,0.0%,16m
39,1,llllllllll,6241,96,2,4,6,33.3%,7m
40,1,[인투더]Hurricane,6228,0,0,1,1,0.0%,6m
41,1,llllIIIIllll,6221,2325,61,49,110,55.5%,4m
42,1,llllllllllll,6174,0,1,0,1,100.0%,20m
43,1,llllllllllll,6168,48,2,0,2,100.0%,7m
44,1,IlIllllIIIII,6157,468,10,7,17,58.8%,7m
45,1,IIIIIIIIIIII,6145,791,32,20,52,61.5%,20m
46,1,lllllllllll,6144,774,17,14,31,54.8%,20m
47,1,lllllllllll,6124,1441,46,35,81,56.8%,16m
48,1,llllllllllll,6120,97,2,0,2,100.0%,7m
49,1,[GGGSC2]cyan,6103,1137,24,26,50,48.0%,4m
50,1,[TeamNV]NightMare,6096,2094,132,77,209,63.2%,16m
51,1,llllllllllll,6090,0,0,1,1,0.0%,6m
52,1,[jieshi]IIIIIIIIIIII,6054,298,45,36,81,55.6%,20m
53,1,llllllllllll,6049,48,2,7,9,22.2%,6m
54,1,llllllllll,6047,372,13,14,27,48.1%,4m
54,1,llllllllllll,6047,0,1,5,6,16.7%,16m
56,1,Yoger,6044,0,1,0,1,100.0%,16m
57,1,[Yisc]llllllllllll,6011,640,15,8,23,65.2%,7m
58,1,[混元星际]iGMacSed,6007,3634,645,609,1254,51.4%,4m
59,1,llllllllllll,5984,648,28,12,40,70.0%,6m
60,1,[Hyper]EGO,5979,0,1,0,1,100.0%,20m
61,1,[Yisc]수열이,5960,3015,119,75,194,61.3%,4m
62,1,llllllllllll,5959,48,1,2,3,33.3%,16m
63,1,[무한오영종]lIIlllIIIIIl,5955,3572,699,569,1268,55.1%,4m
64,1,[인투더]IntoTheStuN,5945,48,2,0,2,100.0%,7m
65,1,llllllllllll,5939,218,6,6,12,50.0%,20m
66,1,llllllllllll,5934,96,3,0,3,100.0%,20m
67,1,llllllllllll,5922,0,0,1,1,0.0%,7m
68,1,llllIIIlIIll,5902,465,16,3,19,84.2%,16m
69,1,Emotion,5897,48,1,3,4,25.0%,20m
70,1,lllllllllll,5847,167,3,1,4,75.0%,4m
71,1,[GdAT]GyulzzinG,5825,0,0,1,1,0.0%,20m
72,1,llllllllllll,5809,0,1,1,2,50.0%,7m
73,1,[트수Crew]DPGDark,5807,48,1,4,5,20.0%,7m
74,1,TAiLS,5800,1094,187,109,296,63.2%,16m
75,1,[인투더]TYTY,5778,1176,32,19,51,62.7%,6m
76,1,llllllllllll,5774,1799,95,70,165,57.6%,6m
77,1,[Kaizi]TIME,5753,994,27,17,44,61.4%,20m
78,1,[NDW]Rimuru,5751,0,0,1,1,0.0%,20m
79,1,llllllllllll,5740,0,0,1,1,0.0%,20m
80,1,[인트로]MarineMan,5713,0,0,4,4,0.0%,7m
81,1,[AFSC2]Armani,5705,298,9,2,11,81.8%,7m
82,1,llllllllllll,5680,0,1,0,1,100.0%,16m
83,1,[αX]Gin,5676,814,30,22,52,57.7%,6m
84,1,[인투더]MyuNgSiK,5673,853,57,53,110,51.8%,7m
85,1,llllllllllll,5669,2866,246,202,448,54.9%,4m
86,1,llllllllllll,5666,712,34,9,43,79.1%,16m
87,1,IIIIIIIIIIII,5662,1995,110,74,184,59.8%,16m
88,1,llllllllllll,5656,1607,55,45,100,55.0%,4m
89,1,IIIIIIIII,5634,418,13,3,16,81.2%,20m
90,1,llllllllllll,5627,1858,78,74,152,51.3%,4m
91,1,IIIIIIII,5620,1723,79,70,149,53.0%,4m
92,1,[KRisEZ]NORTHAMERICA,5617,3192,255,181,436,58.5%,4m
93,1,DPGEnChant,5616,402,11,10,21,52.4%,16m
94,1,[原味奶茶]统一阿萨姆奶茶,5614,572,30,10,40,75.0%,6m
95,1,llllllllllll,5608,0,0,1,1,0.0%,6m
96,1,LiquidTaeJa,5607,804,24,14,38,63.2%,7m
97,1,IIIIIIIIIIII,5601,455,23,10,33,69.7%,20m
98,1,llllllllllll,5594,285,6,8,14,42.9%,20m
99,1,llllllllllll,5583,1952,223,142,365,61.1%,6m
100,1,llllllllllll,5574,2989,167,135,302,55.3%,4m
100,1,DPGCure,5574,217,7,6,13,53.8%,6m
100,1,llllllllllll,5574,0,0,2,2,0.0%,7m
103,1,[무한오영종]Americano,5573,1637,66,40,106,62.3%,4m
103,1,llllllllllll,5573,1405,36,41,77,46.8%,4m
105,1,IIIIIIIIIIII,5562,296,17,21,38,44.7%,7m
106,1,IIIIIIIIIIII,5555,538,176,107,283,62.2%,7m
107,1,[Dopen]존잘시유,5553,81,2,3,5,40.0%,7m
108,1,duckdeok,5549,1877,356,232,588,60.5%,16m
109,1,EWBRWE,5547,3244,392,332,724,54.1%,4m
110,1,KingCobra,5546,493,79,43,122,64.8%,7m
111,1,[αX]RAGNAROK,5536,1433,52,39,91,57.1%,7m
112,1,[CSO]EastToss,5531,1557,43,41,84,51.2%,4m
112,1,[韭菜收割機]llllllllllll,5531,714,42,8,50,84.0%,4m
114,1,llllllllllll,5527,0,1,0,1,100.0%,7m
115,1,IIIIIIIIIIII,5526,2258,142,111,253,56.1%,4m
116,1,[M8HEXA]Ranger,5524,376,16,12,28,57.1%,6m
117,1,근본없는빌드만씀,5508,584,16,11,27,59.3%,20m
118,1,[Lotuz]Doritos,5507,740,26,13,39,66.7%,4m
118,1,llllllllllll,5507,0,0,1,1,0.0%,7m
120,1,[개못하는]초보토스,5501,1449,95,48,143,66.4%,16m
120,1,llllllllllll,5501,632,19,5,24,79.2%,7m
122,1,llIIlIIllIlI,5489,2035,221,190,411,53.8%,6m
123,1,IIIIIIIIIIII,5483,2156,72,68,140,51.4%,4m
123,1,[SOS団]長門有希,5483,0,1,1,2,50.0%,6m
125,1,[TeamGP]LunaSea,5482,1899,66,59,125,52.8%,4m
126,1,IIIIIIIIIIII,5478,168,6,0,6,100.0%,6m
127,1,[TeamGP]Sandcastle,5475,3144,347,278,625,55.5%,4m
128,1,llllllllllll,5466,408,14,16,30,46.7%,4m
128,1,[XYFANS]llllllllllll,5466,0,1,0,1,100.0%,16m
130,1,[EMTRMT]ReZeroRem,5451,0,1,0,1,100.0%,16m
131,1,[ELS]GGoRong,5449,1429,43,31,74,58.1%,4m
131,1,[西毒]欧阳锋,5449,415,17,13,30,56.7%,16m
133,1,Moroha,5442,1308,94,33,127,74.0%,16m
134,1,[CIM]HuK,5441,539,77,80,157,49.0%,7m
135,1,IIIIIII,5440,1230,48,27,75,64.0%,4m
136,1,운영연습을해봐요,5436,501,21,16,37,56.8%,6m
137,1,[김준식]lllllllll,5429,1216,37,26,63,58.7%,4m
138,1,[αX]Asuna,5425,32,3,2,5,60.0%,20m
139,1,llllllllllll,5423,440,27,12,39,69.2%,6m
140,1,llllllllllll,5422,300,8,9,17,47.1%,7m
141,1,沧海客,5421,349,17,4,21,81.0%,16m
142,1,IIIIIIIIIIII,5419,1591,69,23,92,75.0%,4m
142,1,[NieR]YoRHa,5419,190,5,6,11,45.5%,6m
144,1,IDkid,5414,3039,181,149,330,54.8%,4m
145,1,[인투더]IntoTheBest,5413,95,2,0,2,100.0%,16m
146,1,[MFSC2]Pezz,5404,312,9,10,19,47.4%,6m
146,1,llllllllllll,5404,48,1,1,2,50.0%,7m
148,1,llllllllllll,5402,357,10,7,17,58.8%,7m
148,1,ThuocLao,5402,234,6,5,11,54.5%,6m
148,1,[네오클랜]아이어의구원자,5402,0,1,0,1,100.0%,6m
151,1,llllllllllll,5397,760,36,20,56,64.3%,16m
151,1,[李至安]이지안,5397,171,5,5,10,50.0%,4m
153,1,[αX]Summer,5394,0,0,1,1,0.0%,7m
154,1,llllllllllll,5392,731,26,45,71,36.6%,4m
155,1,Protossnam,5388,1648,122,98,220,55.5%,20m
156,1,[EMTRMT]평양냉면에백두산,5386,3081,217,169,386,56.2%,4m
157,1,IIIIIIIIIIII,5385,1283,136,112,248,54.8%,16m
158,1,llllllllllll,5381,0,1,0,1,100.0%,20m
159,1,IIIIIIIIIIII,5376,486,16,11,27,59.3%,16m
160,1,IIIIIIIIIIII,5367,0,1,0,1,100.0%,16m
161,1,[XYFANS]llllllllllll,5363,964,40,28,68,58.8%,20m
162,1,llllllllllll,5362,2414,167,139,306,54.6%,4m
163,1,[TeamGP]Bubble,5360,1825,70,65,135,51.9%,4m
164,1,llllllllllll,5353,199,6,7,13,46.2%,20m
165,1,打人沙袋壹号,5350,241,10,4,14,71.4%,7m
166,1,[인투더]SpeCial,5348,92,5,2,7,71.4%,7m
167,1,[시셀라]시셀라,5343,134,4,4,8,50.0%,6m
168,1,[Rush]Nzs,5342,2211,93,80,173,53.8%,4m
168,1,Klourid,5342,1158,68,24,92,73.9%,7m
168,1,llllllllllll,5342,381,17,18,35,48.6%,6m
171,1,蛇蛇,5338,0,0,1,1,0.0%,16m
172,1,llllllIIIIII,5336,1424,58,34,92,63.0%,4m
173,1,노가다갤러리,5328,222,7,3,10,70.0%,6m
174,1,IIIIIIIIIIII,5325,428,16,12,28,57.1%,20m
175,1,[地域拉麵]蒼雷,5321,2178,94,69,163,57.7%,4m
176,1,llllllllllll,5317,92,1,5,6,16.7%,7m
177,1,CodeForYou,5316,0,0,1,1,0.0%,20m
178,1,llllllllllll,5314,711,85,69,154,55.2%,6m
179,1,[歪比巴卜]SpLicFly,5313,429,18,10,28,64.3%,7m
180,1,[TeamGP]Gemini,5312,2500,121,102,223,54.3%,4m
181,1,[ArGKR]JusticeSimon,5306,713,19,18,37,51.4%,4m
181,1,[ENT]틱홍,5306,0,0,1,1,0.0%,6m
183,1,Ruiyichi,5303,718,40,24,64,62.5%,16m
183,1,[alka]IIIIIIIIIIII,5303,660,40,27,67,59.7%,20m
185,1,[TeamGP]CasterCurry,5302,667,37,18,55,67.3%,16m
186,1,[VVDY]Rocto,5301,1829,301,225,526,57.2%,20m
187,1,IIIIIIIIIIII,5297,947,41,31,72,56.9%,6m
187,1,[인투더]IntoTheFarmY,5297,777,30,34,64,46.9%,6m
189,1,[PTG]Daydara,5294,0,0,1,1,0.0%,7m
190,1,lIIlllIlllII,5293,2972,378,333,711,53.2%,4m
190,1,tarik,5293,276,7,13,20,35.0%,6m
192,1,Alka,5292,2968,206,175,381,54.1%,4m
192,1,[인투더]겜알못,5292,0,1,0,1,100.0%,6m
194,1,llllllllllll,5285,0,1,7,8,12.5%,7m
195,1,IIIIIIIIIIII,5284,1084,52,42,94,55.3%,7m
196,1,[인두더]IntoTheFarmY,5279,98,3,10,13,23.1%,7m
197,1,llllllllllll,5278,0,0,3,3,0.0%,6m
198,1,[ENT]추키청정수,5276,239,10,7,17,58.8%,16m
199,1,[지니오개못핵]지니오저격용,5273,1536,133,76,209,63.6%,20m
200,1,[원피스]이준상조오옷,5263,1874,98,75,173,56.6%,6m
201,1,llllllllllll,5262,916,42,38,80,52.5%,4m
201,2,llllllllllll,5262,36,1,1,2,50.0%,6m
203,1,[토스개씹사기]KIMKIMKIM,5260,609,18,9,27,66.7%,4m
204,2,ivy,5259,242,13,12,25,52.0%,3m
205,1,llllllllllll,5257,1981,88,44,132,66.7%,4m
206,2,[CIM]데스윙,5255,0,1,0,1,100.0%,3m
206,2,여캠원탑미모,5255,0,1,0,1,100.0%,3m
206,1,IIIIIIIIIIII,5255,0,1,1,2,50.0%,16m
209,2,맵핵러,5254,99,2,4,6,33.3%,3m
209,1,llllllllllll,5254,0,0,2,2,0.0%,6m
211,1,llllllllllll,5253,159,5,4,9,55.6%,6m
212,1,[GIS]DraCula,5250,2935,171,155,326,52.5%,4m
212,2,lllllllllll,5250,1535,125,116,241,51.9%,6m
214,1,[ANGG]킹킹킹킹킹,5249,2875,276,232,508,54.3%,4m
214,2,llllllllllll,5249,739,34,25,59,57.6%,6m
216,2,[밀짚모해적단]불꽃해적강백호,5246,0,0,1,1,0.0%,3m
217,2,lIIIIllIIIII,5242,1894,101,85,186,54.3%,3m
218,1,lllllllllll,5241,20,2,2,4,50.0%,16m
219,1,StarAtt,5231,1190,80,69,149,53.7%,16m
219,1,[사천팔백실화]쌉벌뤩,5231,196,7,7,14,50.0%,20m
221,1,IIIIIIIIIIII,5229,1773,75,67,142,52.8%,4m
221,2,JackOssan,5229,12,2,0,2,100.0%,3m
223,2,llllllllllll,5225,0,1,0,1,100.0%,6m
224,1,llllllllllll,5222,2223,355,315,670,53.0%,4m
224,1,[Mophat]IIIIIIIIIIII,5222,2532,241,194,435,55.4%,4m
226,2,llllllllllll,5217,541,27,34,61,44.3%,6m
227,2,Yang,5214,300,16,7,23,69.6%,3m
228,1,[KRisEZ]KimJongAdun,5210,1730,89,72,161,55.3%,4m
229,2,IlIlIllIllIl,5209,1076,55,42,97,56.7%,3m
230,2,llllllllllll,5207,328,14,11,25,56.0%,6m
231,1,IIIIIIIIIIII,5206,741,36,19,55,65.5%,4m
232,2,IlIlllIIl,5204,1028,64,37,101,63.4%,6m
233,2,[GIS]MoRiArTy,5203,1989,205,177,382,53.7%,6m
233,2,[攘外必先安内]三民主義統一中國,5203,204,10,9,19,52.6%,3m
235,2,중학생원탑입니다,5202,0,1,2,3,33.3%,6m
236,1,llllllllllll,5195,0,0,23,23,0.0%,16m
237,2,llllllllllll,5190,0,1,0,1,100.0%,3m
237,2,[Yisc]Lilpearl,5190,26,1,1,2,50.0%,6m
239,2,[벌써일년]llllllllllll,5188,326,17,11,28,60.7%,3m
240,2,IIIIIIIIIIII,5185,108,5,3,8,62.5%,6m
241,2,동래굴링,5183,26,1,1,2,50.0%,6m
242,1,[Lotuz]OneSteP,5171,992,31,29,60,51.7%,4m
243,2,hedislimane,5163,234,11,3,14,78.6%,3m
244,2,Revolution,5159,0,1,0,1,100.0%,3m
245,2,llllllllllll,5158,58,4,9,13,30.8%,3m
246,2,허벌창뷰지박사,5151,22,1,3,4,25.0%,3m
247,2,想想拔本会怎么做,5148,178,13,7,20,65.0%,3m
248,2,[무한민태홍]문재인,5146,0,0,1,1,0.0%,3m
249,2,[Dopen]Kaini,5141,76,5,8,13,38.5%,3m
249,2,[ELS]StephenCurry,5141,61,3,2,5,60.0%,3m
251,2,Ryan,5137,334,18,6,24,75.0%,6m
252,1,[안성짱]안세짱,5135,2659,689,616,1305,52.8%,4m
252,1,Rex,5135,2876,228,180,408,55.9%,4m
252,1,해병대백상사,5135,0,0,4,4,0.0%,17m
255,2,[MGameS]레이트물냉,5134,0,2,2,4,50.0%,3m
256,2,llllllllllll,5123,0,1,0,1,100.0%,3m
257,1,tyapulin,5122,1848,110,90,200,55.0%,4m
257,1,[푸른장미]Skewed,5122,1777,83,78,161,51.6%,4m
259,1,[인투더]IntoTheNalZa,5121,2689,345,323,668,51.6%,4m
260,2,llllllllllll,5116,110,8,6,14,57.1%,3m
261,1,[oNs7]SHINee,5113,615,22,16,38,57.9%,4m
262,2,llllllllllll,5110,122,8,2,10,80.0%,3m
263,2,[AoG]Sana,5105,161,13,3,16,81.2%,3m
264,2,Panda,5104,488,23,21,44,52.3%,3m
264,2,IIIIIIIIIIII,5104,192,16,12,28,57.1%,3m
264,2,IIIIIIIIIIII,5104,184,14,12,26,53.8%,3m
267,2,[NCCU]ParalyzeD,5101,0,1,0,1,100.0%,3m
268,2,llllllllllll,5100,0,0,1,1,0.0%,3m
269,1,IIIIIIIIIIII,5093,1712,94,80,174,54.0%,4m
270,2,사쿠란보,5091,0,1,1,2,50.0%,3m
271,1,Mantaza,5090,1236,60,31,91,65.9%,4m
271,2,IIIIIIIIIIII,5090,122,7,7,14,50.0%,3m
271,2,[湖南孙一峰]艾尔航母,5090,78,4,8,12,33.3%,3m
274,2,小小小橘猫,5089,0,0,1,1,0.0%,3m
275,2,IIIIIIIIIIII,5086,38,1,2,3,33.3%,3m
276,2,IllIllIllIll,5079,360,20,15,35,57.1%,3m
277,2,llllllllllll,5076,287,11,14,25,44.0%,3m
278,1,Shin,5073,334,11,20,31,35.5%,20m
279,2,[무한오영종]Bird,5071,1432,86,51,137,62.8%,3m
279,2,[CyaN]Apfel,5071,164,8,8,16,50.0%,3m
281,2,WooJiWon,5070,0,0,1,1,0.0%,6m
282,2,[무한오영종]HelloAdrian,5069,378,18,18,36,50.0%,6m
283,2,[Rocto]RoctoBestFan,5066,0,0,1,1,0.0%,6m
284,2,神族又简单又强,5065,24,4,2,6,66.7%,3m
285,2,datter,5063,0,0,1,1,0.0%,6m
286,2,[Lotuz]에류엘,5060,0,1,0,1,100.0%,3m
287,2,llllllllllll,5059,1693,74,70,144,51.4%,3m
287,2,[Dopen]IIIIIIIIIIII,5059,471,17,21,38,44.7%,3m
289,2,llllllllllll,5058,424,31,0,31,100.0%,3m
290,2,HistGemini,5057,591,30,16,46,65.2%,6m
291,2,[雨何时会停]IIIIIIIIIIII,5056,490,29,11,40,72.5%,6m
292,2,[ELSII]llllllllllll,5052,0,1,0,1,100.0%,3m
293,2,[五漢廢言]亞撒西,5051,319,23,8,31,74.2%,6m
294,2,美郦神话,5050,390,27,21,48,56.2%,3m
295,2,llllllllllll,5048,0,1,2,3,33.3%,3m
296,2,야옹이의발톱,5047,0,0,1,1,0.0%,3m
297,1,[무한오영종]강짱,5045,2493,297,249,546,54.4%,4m
297,2,[TeamNV]박서준,5045,0,0,1,1,0.0%,3m
299,1,llllllllllll,5044,826,53,30,83,63.9%,4m
300,2,Yamada,5032,166,12,6,18,66.7%,3m
301,1,[Lotuz]짝부랄,5027,1210,60,53,113,53.1%,4m
302,2,로망토스,5026,85,4,1,5,80.0%,3m
302,2,[歪比巴卜]阿巴阿巴阿巴,5026,36,3,3,6,50.0%,3m
302,2,[ELS]Hwasin,5026,0,1,0,1,100.0%,4m
305,2,[越南探親希望]超爆爛怪人蟹肉,5024,299,12,15,27,44.4%,3m
305,2,Guuuuuuuu,5024,183,8,1,9,88.9%,3m
307,2,llllllllllll,5023,1554,68,68,136,50.0%,3m
308,2,IIIIIIIIIIII,5022,0,0,5,5,0.0%,3m
309,2,Koolaid,5021,0,1,0,1,100.0%,3m
310,2,[모두하나인숲]집정관,5020,0,1,0,1,100.0%,3m
311,2,[miKi1]anioki,5019,399,27,24,51,52.9%,3m
311,2,쫄깃한전복구이,5019,118,4,1,5,80.0%,3m
313,2,[SC2HK]Random,5016,24,3,2,5,60.0%,3m
314,3,llllllllllll,5009,1174,145,120,265,54.7%,4m
315,1,오빠차화염차,5008,289,9,8,17,52.9%,6m
316,1,llllllllllll,5007,0,0,1,1,0.0%,17m
317,3,[XYFANS]carpediem,5006,447,26,15,41,63.4%,7m
318,2,小坚强,5004,0,1,2,3,33.3%,3m
319,2,llllllllllll,5002,1456,93,66,159,58.5%,3m
319,2,IIIIIIIIIIII,5002,76,1,2,3,33.3%,3m
321,3,[αX]Sonny,4995,0,1,0,1,100.0%,7m
322,3,ALoNeLeaf,4993,0,0,1,1,0.0%,20m
322,3,ZhuYan,4993,0,0,1,1,0.0%,22m
324,3,[ELS]누가봐도소리니,4990,1146,61,52,113,54.0%,20m
324,3,[무한오영종]만장일치엠브이피,4990,0,0,1,1,0.0%,7m
326,3,[벌써일년]차붐,4986,156,16,12,28,57.1%,22m
327,3,[bling]안산의간지남,4985,0,0,1,1,0.0%,4m
328,2,IIIIIIIIIII,4983,854,37,40,77,48.1%,6m
328,3,[快樂玩家]好想與你相劍,4983,0,0,1,1,0.0%,5m
330,3,IIIIIIIIIIII,4970,146,18,12,30,60.0%,20m
330,3,IIIIIIIII,4970,44,6,5,11,54.5%,5m
332,3,[迷宮]Beef,4967,0,1,0,1,100.0%,22m
332,3,[무한오영종]BlackFresh,4967,0,1,4,5,20.0%,5m
334,3,lllllllll,4964,20,3,2,5,60.0%,5m
335,3,Ramdom,4962,60,7,1,8,87.5%,5m
336,3,Hupsaiya,4961,512,36,34,70,51.4%,5m
336,3,KoF,4961,0,0,1,1,0.0%,5m
338,3,[야근싫어요]llllllllllll,4959,0,0,1,1,0.0%,20m
339,3,llllllll,4956,1583,138,100,238,58.0%,7m
340,3,영계,4955,0,0,1,1,0.0%,22m
340,3,[Gan死歐卡]KKIIII,4955,0,0,1,1,0.0%,7m
342,3,llllllllllll,4951,2,1,2,3,33.3%,3m
343,3,ililililllli,4949,157,7,4,11,63.6%,22m
344,3,OpTiMiStC,4948,8,3,2,5,60.0%,20m
345,3,[주섬욱]Jest,4947,202,24,15,39,61.5%,3m
345,1,[ELS]llllllllllll,4947,0,1,0,1,100.0%,19m
347,3,[엘클라시코]Revolution,4946,1210,71,62,133,53.4%,4m
347,3,[SofT]골짱인중다이스키,4946,346,30,28,58,51.7%,4m
349,3,IIIIIIIIIIII,4945,148,24,14,38,63.2%,7m
350,3,llllllllllll,4941,241,15,17,32,46.9%,22m
351,3,IIIIIIIIIIII,4940,54,9,4,13,69.2%,3m
352,3,SuperNova,4937,0,0,1,1,0.0%,5m
353,2,[무한오영종]불꽃,4935,2388,315,264,579,54.4%,6m
353,2,IIIIIIIIIIII,4935,35,14,14,28,50.0%,3m
355,2,문재인,4930,2409,474,435,909,52.1%,6m
355,3,IIIIIIIIIII,4930,646,46,45,91,50.5%,20m
357,2,[무한오영종]설대경영,4928,2484,130,114,244,53.3%,3m
357,3,[Primer]Plan,4928,0,1,0,1,100.0%,20m
359,3,[NGameS]교복소녀티아라,4927,4,1,1,2,50.0%,20m
360,3,[NGameS]Disco,4926,0,1,2,3,33.3%,5m
361,3,barcode,4925,114,13,12,25,52.0%,22m
362,3,[WAZAI]자능이,4923,556,47,30,77,61.0%,20m
363,3,글자를꽉채워보자,4920,431,28,31,59,47.5%,20m
364,3,IIIIIIIIIIII,4919,577,61,34,95,64.2%,22m
365,3,[Nazzi]LuftWaffe,4918,4,2,5,7,28.6%,5m
366,3,[wudi]IIIIIIIIIIII,4914,8,2,0,2,100.0%,3m
367,3,IIIIIIIIII,4911,268,10,1,11,90.9%,22m
367,3,Tachikoma,4911,0,1,0,1,100.0%,22m
369,2,llllllllllll,4905,222,17,13,30,56.7%,6m
370,3,[모두하나인숲]라이노레,4904,0,0,1,1,0.0%,4m
371,3,연락처,4900,0,0,1,1,0.0%,5m
372,2,isenguard,4899,265,23,17,40,57.5%,3m
373,2,Special,4898,664,64,47,111,57.7%,3m
373,3,EsC,4898,426,29,33,62,46.8%,22m
375,3,llllllllllll,4896,14,3,4,7,42.9%,3m
376,2,mpycuku,4895,672,49,36,85,57.6%,3m
376,3,[패자는피를]Logic,4895,56,14,8,22,63.6%,5m
378,3,[얼라이브]Adonis,4894,492,43,25,68,63.2%,4m
378,3,lIlIlIlIlIlI,4894,82,13,8,21,61.9%,22m
378,3,[ELS]llllllllllll,4894,4,2,6,8,25.0%,20m
381,3,llllllllllll,4893,620,31,8,39,79.5%,3m
382,3,[ELS]OnceStork,4892,1795,184,166,350,52.6%,3m
383,3,IllllIlllIl,4891,0,0,1,1,0.0%,4m
384,3,[NDW]MysteryMan,4890,554,33,16,49,67.3%,5m
384,2,lIlIllllllII,4890,270,14,19,33,42.4%,6m
386,3,llllllllllll,4888,0,0,1,1,0.0%,22m
387,3,llllllllllll,4887,66,4,4,8,50.0%,22m
388,3,IlIIIIllllII,4883,0,1,0,1,100.0%,3m
389,3,Simple,4879,16,4,2,6,66.7%,3m
390,3,[협동전브론즈]으앙쥬금,4876,0,1,0,1,100.0%,5m
390,3,[디아이모탈]항문에맹독충,4876,0,0,1,1,0.0%,22m
392,3,[ELS]고기파전에막걸리,4874,1121,76,14,90,84.4%,5m
393,3,IIllIIllIIll,4871,301,38,28,66,57.6%,20m
394,3,Aggie,4868,0,1,0,1,100.0%,20m
395,3,[리니지폐인]데스나이트,4866,34,7,3,10,70.0%,5m
395,3,FrostGiant,4866,2,1,2,3,33.3%,5m
397,2,[이터널]송병구,4859,2397,379,353,732,51.8%,6m
398,3,universe,4858,0,1,0,1,100.0%,5m
399,2,IIIIIIIIIIII,4854,569,53,57,110,48.2%,3m
400,3,[frymrf]IIIIIIIIIII,4852,68,14,9,23,60.9%,7m
400,3,[이터널]햄스터왕국,4852,0,0,1,1,0.0%,5m
402,3,[StorM2]WizardStorM,4849,2172,131,105,236,55.5%,5m
402,3,IIIIIIIIIIII,4849,14,3,2,5,60.0%,5m
404,3,[Lotuz]Rain,4848,0,0,1,1,0.0%,20m
405,3,llllllllllll,4846,374,8,28,36,22.2%,5m
405,3,[XYFANS]superMC,4846,8,3,1,4,75.0%,7m
407,3,llllllllllll,4841,534,47,43,90,52.2%,22m
408,3,[Raze]EviL,4840,0,0,1,1,0.0%,22m
409,3,llllllllllll,4839,20,4,6,10,40.0%,3m
409,2,[네오]Daisy,4839,88,2,8,10,20.0%,5m
411,3,StarDuck,4838,304,51,34,85,60.0%,3m
412,3,llllllllllll,4837,183,12,9,21,57.1%,5m
413,3,InfiniteWing,4836,0,1,0,1,100.0%,22m
414,2,speaknow,4833,274,20,25,45,44.4%,6m
415,3,[TeamNV]프로토스,4832,1162,116,86,202,57.4%,5m
416,3,Leo,4831,22,4,7,11,36.4%,20m
417,2,Primepwner,4830,132,7,2,9,77.8%,6m
417,3,[감휴]Suya,4830,0,1,0,1,100.0%,5m
419,3,lIllllIIIIll,4829,0,3,2,5,60.0%,5m
420,2,HuIIIIIIIIII,4827,1394,74,75,149,49.7%,6m
421,3,[오직모니카만]IIIIIIIIII,4823,645,41,42,83,49.4%,5m
422,2,TwistedXD,4822,513,31,36,67,46.3%,6m
422,3,[Ato]제주바밤바사냥개,4822,343,23,16,39,59.0%,22m
424,3,[GIS]IIIIIIIIIIII,4821,0,1,0,1,100.0%,22m
